Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
6,100_0022_0150.JPG,-38.73388165,143.6874688,102.485,0.014,0.011,0.022
6,100_0022_0151.JPG,-38.73400679,143.6871499,101.485,0.014,0.011,0.022
6,100_0022_0152.JPG,-38.73410749,143.6868251,102.346,0.014,0.011,0.022
6,100_0022_0153.JPG,-38.73417067,143.686595,103.261,0.014,0.011,0.022
6,100_0022_0154.JPG,-38.7344371,143.6864917,101.398,0.014,0.011,0.022
6,100_0022_0155.JPG,-38.73468655,143.6863552,101.981,0.014,0.011,0.022
6,100_0022_0156.JPG,-38.73493913,143.6862336,102.795,0.014,0.011,0.022
6,100_0022_0157.JPG,-38.73519379,143.6860999,103.619,0.014,0.011,0.022
6,100_0022_0158.JPG,-38.7354482,143.6859739,103.964,0.014,0.011,0.022
6,100_0022_0159.JPG,-38.7356963,143.6858558,104.257,0.014,0.011,0.023
6,100_0022_0160.JPG,-38.73594708,143.6857346,104.41,0.014,0.011,0.022
6,100_0022_0161.JPG,-38.73614637,143.6856324,103.775,0.014,0.011,0.022
6,100_0022_0162.JPG,-38.73630513,143.6853573,101.693,0.014,0.011,0.022
6,100_0022_0163.JPG,-38.73644406,143.6850564,102.294,0.014,0.011,0.022
6,100_0022_0164.JPG,-38.7365813,143.6847566,102.64,0.014,0.011,0.022
6,100_0022_0165.JPG,-38.7365912,143.6846897,102.84,0.014,0.011,0.022
6,100_0022_0166.JPG,-38.73631869,143.6848287,101.56,0.014,0.011,0.022
6,100_0022_0167.JPG,-38.7360616,143.6849444,102.093,0.014,0.011,0.022
6,100_0022_0168.JPG,-38.73580919,143.6850646,102.708,0.014,0.011,0.022
6,100_0022_0169.JPG,-38.73556376,143.6851828,102.65,0.014,0.011,0.022
6,100_0022_0170.JPG,-38.73531115,143.6853044,102.227,0.014,0.011,0.023
6,100_0022_0171.JPG,-38.73505439,143.6854272,102.382,0.014,0.011,0.022
6,100_0022_0172.JPG,-38.73480731,143.6855489,102.629,0.014,0.011,0.022
6,100_0022_0173.JPG,-38.73457432,143.6856641,102.381,0.014,0.011,0.023
6,100_0022_0174.JPG,-38.73455569,143.6856692,102.191,0.014,0.011,0.022
6,100_0022_0175.JPG,-38.73470476,143.6853574,101.429,0.014,0.011,0.022
6,100_0022_0176.JPG,-38.73483891,143.6850472,101.936,0.014,0.011,0.023
6,100_0022_0177.JPG,-38.73496678,143.6847581,102.742,0.014,0.011,0.022
6,100_0022_0178.JPG,-38.73498923,143.6847217,102.901,0.014,0.011,0.022
6,100_0022_0179.JPG,-38.73526071,143.6846303,101.624,0.014,0.011,0.022
6,100_0022_0180.JPG,-38.73551247,143.68448,102.069,0.014,0.011,0.022
6,100_0022_0181.JPG,-38.73575759,143.6843675,102.158,0.014,0.011,0.023
6,100_0022_0182.JPG,-38.73600906,143.6842616,102.29,0.014,0.011,0.022
6,100_0022_0183.JPG,-38.7362618,143.6841317,102.628,0.014,0.011,0.022
6,100_0022_0184.JPG,-38.73645373,143.6840127,103.432,0.014,0.011,0.023
6,100_0022_0185.JPG,-38.73620652,143.6838196,102.001,0.014,0.011,0.023
6,100_0022_0186.JPG,-38.7359941,143.6835964,102.741,0.014,0.011,0.023
6,100_0022_0187.JPG,-38.73592289,143.6835317,103.184,0.014,0.011,0.022
6,100_0022_0188.JPG,-38.73564552,143.6836696,101.831,0.014,0.011,0.023
