Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
4,100_0004_0150.JPG,-38.74158028,143.67738034,98.466,0.010,0.007,0.019
4,100_0004_0151.JPG,-38.74136858,143.67759712,98.988,0.012,0.009,0.023
4,100_0004_0152.JPG,-38.74124896,143.67772150,99.575,0.013,0.011,0.027
4,100_0004_0153.JPG,-38.74097277,143.67763400,98.284,0.015,0.012,0.030
4,100_0004_0154.JPG,-38.74070281,143.67757905,98.505,0.015,0.012,0.030
4,100_0004_0155.JPG,-38.74044074,143.67751455,99.187,0.014,0.011,0.028
5,100_0005_0001.JPG,-38.73600686,143.68287071,100.532,0.042,0.026,0.067
5,100_0005_0002.JPG,-38.73603850,143.68325418,100.380,0.033,0.021,0.055
5,100_0005_0003.JPG,-38.73606750,143.68359166,100.150,0.028,0.018,0.047
5,100_0005_0004.JPG,-38.73607931,143.68367049,100.100,0.025,0.015,0.041
5,100_0005_0005.JPG,-38.73631467,143.68389572,100.121,0.018,0.011,0.031
5,100_0005_0006.JPG,-38.73652870,143.68410054,100.022,0.014,0.009,0.025
5,100_0005_0007.JPG,-38.73665852,143.68421673,99.963,0.012,0.008,0.021
5,100_0005_0008.JPG,-38.73662842,143.68384195,99.325,0.051,0.029,0.077
5,100_0005_0009.JPG,-38.73659696,143.68349700,99.535,0.045,0.026,0.070
5,100_0005_0010.JPG,-38.73656908,143.68315896,99.581,0.040,0.023,0.061
5,100_0005_0011.JPG,-38.73653942,143.68281620,99.554,0.035,0.020,0.054
5,100_0005_0012.JPG,-38.73651060,143.68247686,99.746,0.029,0.017,0.047
5,100_0005_0013.JPG,-38.73649031,143.68220880,100.217,0.023,0.014,0.038
5,100_0005_0014.JPG,-38.73669443,143.68193897,99.172,0.016,0.010,0.029
5,100_0005_0015.JPG,-38.73688030,143.68168044,99.143,0.013,0.009,0.024
5,100_0005_0016.JPG,-38.73697285,143.68156541,99.516,0.058,0.032,0.086
5,100_0005_0017.JPG,-38.73700634,143.68194363,99.338,0.049,0.028,0.075
5,100_0005_0018.JPG,-38.73703606,143.68228497,99.205,0.018,0.011,0.030
5,100_0005_0019.JPG,-38.73706574,143.68262530,99.216,0.021,0.012,0.033
5,100_0005_0020.JPG,-38.73709517,143.68296973,99.311,0.022,0.013,0.035
5,100_0005_0021.JPG,-38.73712514,143.68331314,99.312,0.022,0.013,0.036
5,100_0005_0022.JPG,-38.73715114,143.68361880,99.335,0.019,0.011,0.031
5,100_0005_0023.JPG,-38.73716134,143.68360974,99.302,0.018,0.011,0.030
5,100_0005_0024.JPG,-38.73735438,143.68332927,99.133,0.013,0.008,0.023
5,100_0005_0025.JPG,-38.73752850,143.68307016,99.254,0.011,0.008,0.022
5,100_0005_0026.JPG,-38.73763259,143.68290611,99.250,0.013,0.008,0.025
5,100_0005_0027.JPG,-38.73759981,143.68253486,98.653,0.017,0.010,0.029
5,100_0005_0028.JPG,-38.73757057,143.68219042,98.521,0.020,0.014,0.037
5,100_0005_0029.JPG,-38.73754118,143.68185131,98.812,0.022,0.013,0.035
5,100_0005_0030.JPG,-38.73751198,143.68150778,99.110,0.022,0.013,0.036
5,100_0005_0031.JPG,-38.73748247,143.68116849,99.291,0.021,0.013,0.036
5,100_0005_0032.JPG,-38.73746106,143.68088873,99.911,0.020,0.011,0.031
5,100_0005_0033.JPG,-38.73766431,143.68061729,99.127,0.013,0.008,0.023
5,100_0005_0034.JPG,-38.73784776,143.68036366,99.239,0.011,0.008,0.020
5,100_0005_0035.JPG,-38.73794027,143.68024657,99.535,0.012,0.008,0.022
5,100_0005_0036.JPG,-38.73797480,143.68062231,99.360,0.017,0.011,0.032
5,100_0005_0037.JPG,-38.73800301,143.68096358,99.273,0.020,0.012,0.035
5,100_0005_0038.JPG,-38.73803249,143.68130605,99.159,0.022,0.013,0.038
5,100_0005_0039.JPG,-38.73806218,143.68164716,99.044,0.022,0.014,0.041
5,100_0005_0040.JPG,-38.73809107,143.68198973,99.202,0.021,0.013,0.038
5,100_0005_0041.JPG,-38.73811274,143.68219435,99.333,0.017,0.031,0.072
5,100_0005_0042.JPG,-38.73831005,143.68190615,98.743,0.013,0.014,0.034
5,100_0005_0043.JPG,-38.73848513,143.68164570,98.677,0.012,0.011,0.027
5,100_0005_0044.JPG,-38.73858930,143.68148250,99.076,0.014,0.009,0.027
5,100_0005_0045.JPG,-38.73855784,143.68110926,98.740,0.018,0.012,0.039
5,100_0005_0046.JPG,-38.73852667,143.68076597,98.689,0.019,0.013,0.037
5,100_0005_0047.JPG,-38.73849725,143.68042257,98.876,0.020,0.014,0.039
5,100_0005_0048.JPG,-38.73846800,143.68008328,99.086,0.019,0.014,0.038
5,100_0005_0049.JPG,-38.73843807,143.67974076,99.150,0.017,0.013,0.036
5,100_0005_0050.JPG,-38.73842728,143.67956982,99.362,0.015,0.010,0.030
5,100_0005_0051.JPG,-38.73863054,143.67929819,98.724,0.012,0.008,0.022
5,100_0005_0052.JPG,-38.73881484,143.67904533,98.618,0.011,0.008,0.020
5,100_0005_0053.JPG,-38.73890766,143.67892847,98.431,0.012,0.008,0.022
5,100_0005_0054.JPG,-38.73894225,143.67930480,98.401,0.015,0.011,0.031
5,100_0005_0055.JPG,-38.73897212,143.67964684,98.555,0.017,0.013,0.035
5,100_0005_0056.JPG,-38.73900242,143.67999038,98.614,0.018,0.014,0.037
5,100_0005_0057.JPG,-38.73903150,143.68033178,98.957,0.018,0.013,0.037
5,100_0005_0058.JPG,-38.73906050,143.68067052,99.074,0.017,0.012,0.033
5,100_0005_0059.JPG,-38.73907293,143.68077344,99.125,0.015,0.011,0.029
5,100_0005_0060.JPG,-38.73926879,143.68048795,98.521,0.011,0.008,0.021
5,100_0005_0061.JPG,-38.73944440,143.68022728,98.412,0.010,0.007,0.019
5,100_0005_0062.JPG,-38.73954794,143.68006350,98.452,0.012,0.008,0.023
5,100_0005_0063.JPG,-38.73951481,143.67969014,97.952,0.015,0.011,0.030
5,100_0005_0064.JPG,-38.73948416,143.67934598,98.121,0.017,0.013,0.035
5,100_0005_0065.JPG,-38.73945498,143.67900762,98.135,0.018,0.013,0.037
5,100_0005_0066.JPG,-38.73942628,143.67866482,98.283,0.018,0.013,0.037
5,100_0005_0067.JPG,-38.73939575,143.67832920,98.512,0.017,0.012,0.034
5,100_0005_0068.JPG,-38.73939292,143.67825647,98.753,0.016,0.012,0.031
5,100_0005_0069.JPG,-38.73959642,143.67798156,98.275,0.012,0.008,0.023
5,100_0005_0070.JPG,-38.73977980,143.67772968,98.435,0.010,0.007,0.020
5,100_0005_0071.JPG,-38.73987247,143.67761219,98.923,0.011,0.008,0.022
5,100_0005_0072.JPG,-38.73990629,143.67798994,98.566,0.014,0.010,0.029
5,100_0005_0073.JPG,-38.73993499,143.67833192,98.585,0.017,0.012,0.034
5,100_0005_0074.JPG,-38.73996430,143.67867287,98.645,0.018,0.013,0.037
5,100_0005_0075.JPG,-38.73999368,143.67901588,98.850,0.018,0.013,0.037
5,100_0005_0076.JPG,-38.74002042,143.67933577,98.922,0.017,0.012,0.034
5,100_0005_0077.JPG,-38.74002615,143.67935168,98.742,0.016,0.012,0.032
5,100_0005_0078.JPG,-38.74022254,143.67906737,98.243,0.012,0.009,0.024
5,100_0005_0079.JPG,-38.74039984,143.67880585,98.225,0.010,0.008,0.020
5,100_0005_0080.JPG,-38.74050329,143.67864267,98.309,0.011,0.008,0.020
5,100_0005_0081.JPG,-38.74047235,143.67826967,97.573,0.013,0.009,0.027
5,100_0005_0082.JPG,-38.74044336,143.67795507,97.968,0.016,0.012,0.034
5,100_0005_0083.JPG,-38.74041480,143.67792727,98.083,0.017,0.013,0.036
5,100_0005_0084.JPG,-38.74025468,143.67775139,98.234,0.018,0.014,0.039
5,100_0005_0085.JPG,-38.73996649,143.67779371,97.815,0.017,0.013,0.038
5,100_0005_0086.JPG,-38.73971230,143.67783324,98.356,0.015,0.011,0.032
5,100_0005_0087.JPG,-38.73969081,143.67785378,98.399,0.014,0.010,0.029
5,100_0005_0088.JPG,-38.73950032,143.67811030,97.777,0.011,0.008,0.022
5,100_0005_0089.JPG,-38.73931604,143.67836384,98.079,0.011,0.008,0.020
5,100_0005_0090.JPG,-38.73914754,143.67859534,98.393,0.012,0.009,0.025
5,100_0005_0091.JPG,-38.73914784,143.67860322,98.330,0.013,0.009,0.027
5,100_0005_0092.JPG,-38.73944169,143.67856296,98.220,0.017,0.013,0.037
5,100_0005_0093.JPG,-38.73971117,143.67852439,98.338,0.018,0.014,0.040
5,100_0005_0094.JPG,-38.73997545,143.67848847,98.484,0.019,0.014,0.041
5,100_0005_0095.JPG,-38.74024113,143.67845075,98.616,0.018,0.013,0.038
5,100_0005_0096.JPG,-38.74050635,143.67841306,98.719,0.016,0.011,0.033
5,100_0005_0097.JPG,-38.74067274,143.67839407,98.629,0.012,0.009,0.025
5,100_0005_0098.JPG,-38.74048260,143.67868246,97.965,0.010,0.008,0.021
5,100_0005_0099.JPG,-38.74030551,143.67894721,98.232,0.011,0.008,0.023
5,100_0005_0100.JPG,-38.74015929,143.67915770,98.275,0.014,0.011,0.031
5,100_0005_0101.JPG,-38.73986900,143.67919621,97.733,0.018,0.013,0.039
5,100_0005_0102.JPG,-38.73960279,143.67923454,98.002,0.020,0.014,0.043
5,100_0005_0103.JPG,-38.73933498,143.67927333,98.144,0.018,0.014,0.040
5,100_0005_0104.JPG,-38.73907095,143.67931047,98.313,0.017,0.013,0.036
5,100_0005_0105.JPG,-38.73880352,143.67934770,98.180,0.014,0.010,0.030
5,100_0005_0106.JPG,-38.73856743,143.67938707,98.319,0.011,0.008,0.023
5,100_0005_0107.JPG,-38.73836669,143.67966086,97.782,0.011,0.008,0.021
5,100_0005_0108.JPG,-38.73818081,143.67991229,97.726,0.012,0.009,0.025
5,100_0005_0109.JPG,-38.73801265,143.68014237,98.076,0.015,0.011,0.033
5,100_0005_0110.JPG,-38.73801264,143.68015046,98.040,0.016,0.012,0.035
5,100_0005_0111.JPG,-38.73830708,143.68010813,97.813,0.018,0.014,0.041
5,100_0005_0112.JPG,-38.73857455,143.68006915,97.833,0.018,0.014,0.041
5,100_0005_0113.JPG,-38.73883913,143.68003219,97.748,0.017,0.013,0.037
5,100_0005_0114.JPG,-38.73910506,143.67999313,97.861,0.015,0.011,0.032
5,100_0005_0115.JPG,-38.73936964,143.67995535,98.051,0.012,0.009,0.025
5,100_0005_0116.JPG,-38.73962057,143.67991799,98.288,0.011,0.008,0.021
5,100_0005_0117.JPG,-38.73963943,143.67992110,98.118,0.010,0.008,0.020
5,100_0005_0118.JPG,-38.73944807,143.68021099,97.532,0.013,0.010,0.027
5,100_0005_0119.JPG,-38.73927263,143.68047409,97.512,0.016,0.012,0.034
5,100_0005_0120.JPG,-38.73912669,143.68068435,97.628,0.019,0.014,0.040
5,100_0005_0121.JPG,-38.73883611,143.68072449,97.127,0.020,0.016,0.045
5,100_0005_0122.JPG,-38.73856817,143.68076471,97.380,0.017,0.013,0.038
5,100_0005_0123.JPG,-38.73830586,143.68080194,97.221,0.015,0.011,0.033
5,100_0005_0124.JPG,-38.73804019,143.68083953,97.535,0.013,0.009,0.026
5,100_0005_0125.JPG,-38.73777169,143.68087810,97.718,0.011,0.008,0.021
5,100_0005_0126.JPG,-38.73750947,143.68091516,97.808,0.010,0.008,0.021
5,100_0005_0127.JPG,-38.73743365,143.68093011,97.710,0.011,0.008,0.023
5,100_0005_0128.JPG,-38.73723712,143.68120335,96.982,0.015,0.011,0.032
5,100_0005_0129.JPG,-38.73704897,143.68145739,97.010,0.017,0.013,0.038
5,100_0005_0130.JPG,-38.73688035,143.68168749,97.283,0.019,0.014,0.041
5,100_0005_0131.JPG,-38.73688039,143.68169616,97.294,0.019,0.014,0.041
5,100_0005_0132.JPG,-38.73717549,143.68165596,97.249,0.017,0.013,0.037
5,100_0005_0133.JPG,-38.73744068,143.68161783,97.256,0.015,0.011,0.032
5,100_0005_0134.JPG,-38.73770657,143.68158012,97.267,0.012,0.009,0.025
5,100_0005_0135.JPG,-38.73797254,143.68154219,97.217,0.010,0.008,0.021
5,100_0005_0136.JPG,-38.73823805,143.68150336,97.219,0.010,0.008,0.021
5,100_0005_0137.JPG,-38.73850282,143.68146538,97.141,0.012,0.009,0.026
5,100_0005_0138.JPG,-38.73861040,143.68145481,97.028,0.015,0.011,0.033
5,100_0005_0139.JPG,-38.73841848,143.68174200,96.661,0.018,0.014,0.040
5,100_0005_0140.JPG,-38.73824268,143.68200556,96.823,0.019,0.014,0.041
5,100_0005_0141.JPG,-38.73809561,143.68221686,96.801,0.017,0.013,0.038
5,100_0005_0142.JPG,-38.73780596,143.68225569,96.180,0.014,0.010,0.030
5,100_0005_0143.JPG,-38.73753763,143.68229307,96.358,0.012,0.009,0.025
5,100_0005_0144.JPG,-38.73727216,143.68233048,96.475,0.010,0.007,0.020
5,100_0005_0145.JPG,-38.73700577,143.68236979,96.724,0.011,0.008,0.022
5,100_0005_0146.JPG,-38.73673808,143.68240749,96.961,0.013,0.010,0.028
5,100_0005_0147.JPG,-38.73647476,143.68244561,96.918,0.016,0.012,0.034
5,100_0005_0148.JPG,-38.73629750,143.68247477,97.131,0.018,0.013,0.039
5,100_0005_0149.JPG,-38.73609923,143.68274491,96.318,0.019,0.014,0.041
5,100_0005_0150.JPG,-38.73591207,143.68300022,96.313,0.018,0.013,0.039
5,100_0005_0151.JPG,-38.73574439,143.68322980,96.674,0.015,0.011,0.032
5,100_0005_0152.JPG,-38.73574379,143.68323819,96.461,0.014,0.010,0.030
5,100_0005_0153.JPG,-38.73604137,143.68319803,96.426,0.011,0.008,0.021
5,100_0005_0154.JPG,-38.73630764,143.68315911,96.850,0.010,0.007,0.021
5,100_0005_0155.JPG,-38.73657227,143.68312401,96.542,0.012,0.009,0.025
5,100_0005_0156.JPG,-38.73683831,143.68308597,96.449,0.015,0.011,0.032
5,100_0005_0157.JPG,-38.73710687,143.68304720,96.483,0.017,0.013,0.038
5,100_0005_0158.JPG,-38.73737181,143.68300871,96.457,0.018,0.014,0.041
5,100_0005_0159.JPG,-38.73758045,143.68298362,96.139,0.018,0.014,0.040
5,100_0005_0160.JPG,-38.73738844,143.68327323,95.726,0.015,0.011,0.033
5,100_0005_0161.JPG,-38.73721424,143.68353782,96.164,0.013,0.010,0.027
5,100_0005_0162.JPG,-38.73706660,143.68374862,96.425,0.010,0.007,0.020
5,100_0005_0163.JPG,-38.73677778,143.68378690,95.715,0.012,0.009,0.023
5,100_0005_0164.JPG,-38.73650812,143.68382642,95.746,0.014,0.010,0.029
6,100_0006_0001.JPG,-38.73637456,143.68394925,99.788,0.017,0.012,0.037
6,100_0006_0002.JPG,-38.73648947,143.68428701,99.613,0.012,0.008,0.024
6,100_0006_0003.JPG,-38.73658197,143.68461677,100.103,0.053,0.039,0.117
6,100_0006_0004.JPG,-38.73659629,143.68467860,100.354,0.050,0.035,0.108
6,100_0006_0005.JPG,-38.73644117,143.68498486,99.170,0.042,0.029,0.091
6,100_0006_0006.JPG,-38.73630039,143.68528822,99.608,0.037,0.026,0.080
6,100_0006_0007.JPG,-38.73624176,143.68540646,100.305,0.032,0.022,0.069
6,100_0006_0008.JPG,-38.73613448,143.68504446,99.433,0.024,0.017,0.052
6,100_0006_0009.JPG,-38.73604065,143.68472639,99.604,0.020,0.014,0.042
6,100_0006_0010.JPG,-38.73594610,143.68440501,99.966,0.015,0.011,0.033
6,100_0006_0011.JPG,-38.73585056,143.68408215,100.033,0.012,0.009,0.025
6,100_0006_0012.JPG,-38.73575727,143.68376367,100.101,0.009,0.007,0.021
6,100_0006_0013.JPG,-38.73566201,143.68344643,100.127,0.049,0.034,0.107
6,100_0006_0014.JPG,-38.73563222,143.68335938,100.357,0.045,0.031,0.097
6,100_0006_0015.JPG,-38.73547729,143.68366833,99.517,0.036,0.025,0.078
6,100_0006_0016.JPG,-38.73533849,143.68396325,99.866,0.031,0.022,0.066
6,100_0006_0017.JPG,-38.73528015,143.68410559,100.259,0.026,0.019,0.057
6,100_0006_0018.JPG,-38.73538887,143.68443988,98.797,0.019,0.014,0.042
6,100_0006_0019.JPG,-38.73548082,143.68477013,98.868,0.015,0.011,0.033
6,100_0006_0020.JPG,-38.73557533,143.68509444,99.454,0.012,0.009,0.025
6,100_0006_0021.JPG,-38.73566910,143.68541188,99.688,0.010,0.008,0.022
6,100_0006_0022.JPG,-38.73576395,143.68573391,99.640,0.049,0.034,0.106
6,100_0006_0023.JPG,-38.73585820,143.68605769,100.165,0.044,0.032,0.096
6,100_0006_0024.JPG,-38.73588536,143.68616448,100.462,0.016,0.013,0.037
6,100_0006_0025.JPG,-38.73573147,143.68647103,99.022,0.032,0.023,0.070
6,100_0006_0026.JPG,-38.73559109,143.68677291,99.286,0.028,0.022,0.063
6,100_0006_0027.JPG,-38.73553163,143.68688831,99.676,0.019,0.013,0.040
6,100_0006_0028.JPG,-38.73542432,143.68653038,99.198,0.015,0.011,0.032
6,100_0006_0029.JPG,-38.73532970,143.68621194,99.705,0.011,0.009,0.025
6,100_0006_0030.JPG,-38.73523559,143.68589362,100.021,0.010,0.008,0.021
6,100_0006_0031.JPG,-38.73514008,143.68556997,99.877,0.011,0.008,0.023
6,100_0006_0032.JPG,-38.73504643,143.68525187,99.908,0.013,0.010,0.028
6,100_0006_0033.JPG,-38.73495222,143.68493511,99.785,0.016,0.012,0.035
6,100_0006_0034.JPG,-38.73492289,143.68484994,99.769,0.019,0.013,0.040
6,100_0006_0035.JPG,-38.73477117,143.68516419,98.913,0.020,0.014,0.043
6,100_0006_0036.JPG,-38.73463361,143.68546919,99.316,0.019,0.013,0.040
6,100_0006_0037.JPG,-38.73457583,143.68561287,99.923,0.016,0.011,0.035
6,100_0006_0038.JPG,-38.73468165,143.68595494,98.773,0.012,0.009,0.025
6,100_0006_0039.JPG,-38.73477478,143.68628178,98.877,0.010,0.007,0.021
6,100_0006_0040.JPG,-38.73487014,143.68660370,99.234,0.011,0.008,0.023
6,100_0006_0041.JPG,-38.73496532,143.68692093,99.514,0.013,0.009,0.028
6,100_0006_0042.JPG,-38.73506121,143.68724212,99.245,0.016,0.011,0.035
6,100_0006_0043.JPG,-38.73515604,143.68756040,99.113,0.019,0.013,0.040
6,100_0006_0044.JPG,-38.73520660,143.68775317,99.399,0.020,0.014,0.043
6,100_0006_0045.JPG,-38.73509998,143.68808934,98.390,0.019,0.013,0.040
6,100_0006_0046.JPG,-38.73499795,143.68841556,98.503,0.016,0.012,0.035
6,100_0006_0047.JPG,-38.73491053,143.68867962,99.558,0.011,0.009,0.025
6,100_0006_0048.JPG,-38.73480451,143.68832256,99.006,0.010,0.008,0.021
6,100_0006_0049.JPG,-38.73471037,143.68800533,99.361,0.012,0.009,0.025
6,100_0006_0050.JPG,-38.73461456,143.68768208,99.646,0.015,0.011,0.032
6,100_0006_0051.JPG,-38.73452002,143.68736222,99.841,0.018,0.013,0.038
6,100_0006_0052.JPG,-38.73442464,143.68704029,99.871,0.020,0.014,0.042
6,100_0006_0053.JPG,-38.73433132,143.68672091,99.832,0.020,0.014,0.043
6,100_0006_0054.JPG,-38.73424038,143.68641417,100.002,0.018,0.013,0.039
6,100_0006_0055.JPG,-38.73422882,143.68638910,100.032,0.017,0.012,0.037
6,100_0006_0056.JPG,-38.73411398,143.68672808,99.231,0.012,0.009,0.026
6,100_0006_0057.JPG,-38.73400789,143.68704715,99.242,0.010,0.008,0.021
6,100_0006_0058.JPG,-38.73392903,143.68730844,99.837,0.011,0.008,0.023
6,100_0006_0059.JPG,-38.73403706,143.68764587,98.606,0.015,0.011,0.032
6,100_0006_0060.JPG,-38.73412953,143.68797272,98.916,0.018,0.012,0.038
6,100_0006_0061.JPG,-38.73422334,143.68829624,99.502,0.020,0.014,0.042
6,100_0006_0062.JPG,-38.73431693,143.68861480,100.109,0.020,0.014,0.043
6,100_0006_0063.JPG,-38.73441192,143.68893408,99.963,0.019,0.013,0.040
6,100_0006_0064.JPG,-38.73450723,143.68925678,100.025,0.016,0.012,0.035
6,100_0006_0065.JPG,-38.73460213,143.68957624,100.132,0.013,0.011,0.030
6,100_0006_0066.JPG,-38.73463073,143.68969083,100.031,0.011,0.008,0.024
6,100_0006_0067.JPG,-38.73455017,143.69003387,98.735,0.010,0.007,0.022
6,100_0006_0068.JPG,-38.73447210,143.69037321,98.883,0.013,0.009,0.028
6,100_0006_0069.JPG,-38.73439643,143.69070187,99.574,0.016,0.011,0.034
6,100_0006_0070.JPG,-38.73437890,143.69076240,99.667,0.018,0.013,0.039
6,100_0006_0071.JPG,-38.73427520,143.69040858,99.038,0.020,0.014,0.043
6,100_0006_0072.JPG,-38.73418011,143.69008664,99.321,0.019,0.013,0.041
6,100_0006_0073.JPG,-38.73408507,143.68976787,99.494,0.017,0.012,0.037
6,100_0006_0074.JPG,-38.73398917,143.68944644,99.626,0.014,0.010,0.030
6,100_0006_0075.JPG,-38.73389506,143.68912518,99.564,0.011,0.008,0.024
6,100_0006_0076.JPG,-38.73380064,143.68880556,99.509,0.010,0.007,0.021
6,100_0006_0077.JPG,-38.73370547,143.68848232,99.590,0.011,0.008,0.023
6,100_0006_0078.JPG,-38.73363015,143.68824029,99.635,0.015,0.011,0.032
6,100_0006_0079.JPG,-38.73353081,143.68858415,98.843,0.019,0.014,0.041
6,100_0006_0080.JPG,-38.73343459,143.68891568,98.998,0.020,0.014,0.043
6,100_0006_0081.JPG,-38.73335009,143.68922163,99.705,0.019,0.013,0.040
6,100_0006_0082.JPG,-38.73336201,143.68925745,99.646,0.018,0.013,0.038
6,100_0006_0083.JPG,-38.73346009,143.68956703,98.579,0.015,0.010,0.031
6,100_0006_0084.JPG,-38.73355252,143.68989868,98.493,0.011,0.009,0.024
6,100_0006_0085.JPG,-38.73364636,143.69022008,98.983,0.010,0.007,0.021
6,100_0006_0086.JPG,-38.73374109,143.69053965,99.422,0.011,0.008,0.023
6,100_0006_0087.JPG,-38.73383647,143.69086142,99.839,0.014,0.010,0.029
6,100_0006_0088.JPG,-38.73392933,143.69117511,100.170,0.017,0.012,0.036
6,100_0006_0089.JPG,-38.73393972,143.69122567,100.016,0.019,0.013,0.040
6,100_0006_0090.JPG,-38.73365060,143.69116633,98.752,0.020,0.014,0.043
6,100_0006_0091.JPG,-38.73338341,143.69112291,99.322,0.019,0.013,0.040
6,100_0006_0092.JPG,-38.73333326,143.69110506,99.492,0.018,0.012,0.037
6,100_0006_0093.JPG,-38.73323038,143.69076017,98.806,0.013,0.009,0.027
6,100_0006_0094.JPG,-38.73321503,143.69069400,98.835,0.011,0.008,0.023
6,100_0006_0095.JPG,-38.73345783,143.69090491,98.682,0.010,0.008,0.023
6,100_0006_0096.JPG,-38.73367783,143.69111081,99.254,0.013,0.010,0.029
6,100_0006_0097.JPG,-38.73377588,143.69119409,99.318,0.016,0.012,0.036
6,100_0006_0098.JPG,-38.73405386,143.69105769,98.691,0.019,0.014,0.041
6,100_0006_0099.JPG,-38.73429618,143.69094090,98.912,0.020,0.014,0.043
6,100_0006_0100.JPG,-38.73435281,143.69090661,98.883,0.020,0.014,0.042
6,100_0006_0101.JPG,-38.73443514,143.69054421,98.729,0.017,0.012,0.036
6,100_0006_0102.JPG,-38.73450959,143.69021886,98.937,0.014,0.010,0.029
6,100_0006_0103.JPG,-38.73453337,143.69009257,99.107,0.011,0.009,0.023
6,100_0006_0104.JPG,-38.73426155,143.69020987,98.056,0.011,0.008,0.023
6,100_0006_0105.JPG,-38.73400451,143.69034300,98.374,0.014,0.010,0.029
6,100_0006_0106.JPG,-38.73375462,143.69046466,99.134,0.017,0.012,0.035
6,100_0006_0107.JPG,-38.73350263,143.69058675,99.701,0.019,0.016,0.044
6,100_0006_0108.JPG,-38.73325655,143.69070873,100.606,0.020,0.015,0.044
6,100_0006_0109.JPG,-38.73320797,143.69072618,100.592,0.020,0.014,0.042
6,100_0006_0110.JPG,-38.73322820,143.69034460,99.385,0.017,0.012,0.036
6,100_0006_0111.JPG,-38.73324775,143.69001777,99.639,0.013,0.010,0.029
6,100_0006_0112.JPG,-38.73325605,143.68997578,99.521,0.012,0.009,0.028
6,100_0006_0113.JPG,-38.73353504,143.68983836,98.864,0.009,0.007,0.021
6,100_0006_0114.JPG,-38.73378207,143.68971768,98.880,0.011,0.009,0.024
6,100_0006_0115.JPG,-38.73403152,143.68959630,98.962,0.014,0.010,0.031
6,100_0006_0116.JPG,-38.73428263,143.68947252,99.156,0.017,0.012,0.037
6,100_0006_0117.JPG,-38.73453176,143.68935183,99.124,0.020,0.014,0.041
6,100_0006_0118.JPG,-38.73473913,143.68924659,99.165,0.020,0.014,0.043
6,100_0006_0119.JPG,-38.73484965,143.68889328,98.732,0.018,0.013,0.038
6,100_0006_0120.JPG,-38.73494752,143.68857897,98.666,0.015,0.011,0.032
6,100_0006_0121.JPG,-38.73500109,143.68839238,98.952,0.011,0.009,0.025
6,100_0006_0122.JPG,-38.73472860,143.68851165,98.447,0.010,0.008,0.022
6,100_0006_0123.JPG,-38.73447395,143.68864247,98.696,0.013,0.009,0.027
6,100_0006_0124.JPG,-38.73422049,143.68876782,99.476,0.016,0.011,0.034
6,100_0006_0125.JPG,-38.73397268,143.68888787,99.484,0.019,0.013,0.039
6,100_0006_0126.JPG,-38.73372077,143.68901010,99.792,0.020,0.014,0.042
6,100_0006_0127.JPG,-38.73347305,143.68913004,99.919,0.020,0.014,0.042
6,100_0006_0128.JPG,-38.73336489,143.68918020,100.065,0.018,0.013,0.038
6,100_0006_0129.JPG,-38.73346432,143.68881999,99.362,0.013,0.010,0.029
6,100_0006_0130.JPG,-38.73355343,143.68849857,99.444,0.010,0.008,0.024
6,100_0006_0131.JPG,-38.73360456,143.68833363,99.349,0.009,0.007,0.021
6,100_0006_0132.JPG,-38.73388278,143.68819875,98.474,0.012,0.009,0.026
6,100_0006_0133.JPG,-38.73413258,143.68807744,98.570,0.015,0.011,0.032
6,100_0006_0134.JPG,-38.73438395,143.68795534,98.689,0.018,0.013,0.036
6,100_0006_0135.JPG,-38.73463276,143.68783426,98.756,0.019,0.014,0.038
6,100_0006_0136.JPG,-38.73488517,143.68771184,98.860,0.019,0.014,0.037
6,100_0006_0137.JPG,-38.73513436,143.68758967,99.013,0.017,0.013,0.034
6,100_0006_0138.JPG,-38.73528005,143.68751256,99.039,0.015,0.011,0.030
6,100_0006_0139.JPG,-38.73536556,143.68724398,98.713,0.011,0.009,0.023
6,100_0006_0140.JPG,-38.73551433,143.68694180,98.456,0.010,0.008,0.020
6,100_0006_0141.JPG,-38.73564931,143.68665745,98.804,0.011,0.008,0.022
6,100_0006_0142.JPG,-38.73567438,143.68659418,98.902,0.013,0.010,0.025
6,100_0006_0143.JPG,-38.73539838,143.68671328,98.164,0.017,0.013,0.033
6,100_0006_0144.JPG,-38.73514481,143.68684623,98.569,0.018,0.014,0.035
6,100_0006_0145.JPG,-38.73489347,143.68696944,99.815,0.018,0.014,0.035
6,100_0006_0146.JPG,-38.73464373,143.68708925,99.705,0.017,0.013,0.033
6,100_0006_0147.JPG,-38.73439390,143.68720985,99.575,0.015,0.011,0.029
6,100_0006_0148.JPG,-38.73414403,143.68733321,99.737,0.012,0.009,0.025
6,100_0006_0149.JPG,-38.73390060,143.68745306,100.094,0.010,0.007,0.020
6,100_0006_0150.JPG,-38.73387711,143.68745960,100.141,0.009,0.008,0.020
6,100_0006_0151.JPG,-38.73399040,143.68710434,99.428,0.012,0.009,0.025
6,100_0006_0152.JPG,-38.73409220,143.68679210,99.725,0.014,0.011,0.029
6,100_0006_0153.JPG,-38.73416371,143.68659011,99.929,0.017,0.013,0.033
