Flight,File name,Easting (m),Northing (m),Orthometric height (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
4,100_0010_0071.JPG,732065.230,5707619.436,101.799,0.017,0.013,0.036
4,100_0010_0072.JPG,732057.743,5707587.939,100.965,0.040,0.036,0.333
4,100_0010_0073.JPG,732052.938,5707565.787,101.725,0.011,0.009,0.021
4,100_0010_0074.JPG,732083.275,5707578.983,101.581,0.010,0.007,0.018
4,100_0010_0075.JPG,732110.289,5707590.949,101.744,0.012,0.009,0.023
4,100_0010_0076.JPG,732137.571,5707602.965,102.047,0.014,0.010,0.029
4,100_0010_0077.JPG,732164.940,5707615.045,102.373,0.017,0.012,0.035
4,100_0010_0078.JPG,732173.313,5707618.113,102.318,0.018,0.012,0.037
4,100_0010_0079.JPG,732165.362,5707586.749,101.430,0.017,0.012,0.035
4,100_0010_0080.JPG,732158.824,5707563.357,101.776,0.014,0.010,0.028
4,100_0010_0081.JPG,732129.241,5707550.461,101.196,0.010,0.007,0.020
4,100_0010_0082.JPG,732113.943,5707544.250,101.551,0.009,0.007,0.018
4,100_0010_0083.JPG,732083.019,5707550.968,101.536,0.011,0.008,0.022
4,100_0010_0084.JPG,732077.157,5707552.940,101.612,0.013,0.009,0.025
4,100_0010_0085.JPG,732064.101,5707582.435,101.736,0.016,0.011,0.033
4,100_0010_0086.JPG,732059.241,5707594.764,101.825,0.017,0.013,0.037
4,100_0010_0087.JPG,732066.771,5707626.006,101.828,0.018,0.012,0.037
4,100_0010_0088.JPG,732073.695,5707654.751,101.883,0.017,0.012,0.035
4,100_0010_0089.JPG,732076.553,5707664.284,101.878,0.014,0.010,0.027
4,100_0010_0090.JPG,732089.905,5707634.849,101.174,0.010,0.007,0.019
4,100_0010_0091.JPG,732102.003,5707607.441,101.555,0.011,0.007,0.019
4,100_0010_0092.JPG,732113.968,5707580.507,101.821,0.012,0.008,0.023
4,100_0010_0093.JPG,732126.137,5707553.145,101.946,0.015,0.010,0.030
4,100_0010_0094.JPG,732131.821,5707541.408,102.096,0.017,0.012,0.034
4,100_0010_0095.JPG,732152.797,5707566.868,101.605,0.018,0.012,0.037
4,100_0010_0096.JPG,732162.981,5707580.105,101.544,0.017,0.012,0.034
4,100_0010_0097.JPG,732149.882,5707609.929,101.596,0.014,0.009,0.026
4,100_0010_0098.JPG,732137.888,5707636.870,101.640,0.011,0.007,0.020
4,100_0010_0099.JPG,732125.848,5707663.961,101.687,0.010,0.008,0.018
4,100_0010_0100.JPG,732113.552,5707691.462,101.697,0.011,0.009,0.022
4,100_0010_0101.JPG,732101.526,5707718.513,101.699,0.014,0.009,0.027
4,100_0010_0102.JPG,732093.463,5707737.674,101.752,0.016,0.011,0.033
4,100_0010_0103.JPG,732101.118,5707768.933,101.529,0.018,0.012,0.037
4,100_0010_0104.JPG,732108.056,5707797.814,101.513,0.017,0.012,0.036
4,100_0010_0105.JPG,732110.906,5707807.419,101.554,0.017,0.011,0.033
4,100_0010_0106.JPG,732124.250,5707777.861,100.783,0.012,0.008,0.022
4,100_0010_0107.JPG,732136.336,5707750.555,101.115,0.011,0.008,0.018
4,100_0010_0108.JPG,732148.404,5707723.397,101.547,0.010,0.008,0.019
4,100_0010_0109.JPG,732160.585,5707696.058,101.842,0.013,0.009,0.025
4,100_0010_0110.JPG,732172.641,5707668.972,101.831,0.015,0.012,0.031
4,100_0010_0111.JPG,732181.256,5707650.368,101.954,0.017,0.012,0.036
4,100_0010_0112.JPG,732189.579,5707682.256,101.547,0.017,0.012,0.036
4,100_0010_0113.JPG,732196.900,5707710.535,101.358,0.015,0.011,0.031
4,100_0010_0114.JPG,732198.994,5707720.252,101.371,0.014,0.011,0.029
4,100_0010_0115.JPG,732185.598,5707749.952,101.474,0.011,0.008,0.019
4,100_0010_0116.JPG,732173.739,5707776.667,101.585,0.010,0.006,0.018
4,100_0010_0117.JPG,732161.606,5707804.041,101.696,0.012,0.008,0.021
4,100_0010_0118.JPG,732149.478,5707831.355,101.808,0.014,0.010,0.028
4,100_0010_0119.JPG,732137.538,5707858.249,101.774,0.016,0.012,0.033
4,100_0010_0120.JPG,732134.888,5707865.394,101.751,0.018,0.013,0.036
4,100_0010_0121.JPG,732149.468,5707894.278,101.396,0.018,0.012,0.036
4,100_0010_0122.JPG,732160.846,5707915.761,101.445,0.015,0.010,0.030
4,100_0010_0123.JPG,732174.291,5707886.343,100.783,0.012,0.008,0.021
4,100_0010_0124.JPG,732186.554,5707858.874,101.347,0.010,0.007,0.018
4,100_0010_0125.JPG,732198.612,5707831.726,101.443,0.011,0.008,0.019
4,100_0010_0126.JPG,732210.584,5707804.758,101.390,0.013,0.009,0.026
4,100_0010_0127.JPG,732217.326,5707790.358,101.407,0.016,0.011,0.032
4,100_0010_0128.JPG,732223.195,5707811.210,101.375,0.018,0.012,0.036
4,100_0010_0129.JPG,732238.898,5707837.303,101.264,0.017,0.012,0.035
4,100_0010_0130.JPG,732242.302,5707844.134,101.385,0.016,0.011,0.033
4,100_0010_0131.JPG,732228.885,5707874.134,101.362,0.013,0.009,0.025
4,100_0010_0132.JPG,732216.950,5707901.119,101.489,0.011,0.008,0.019
4,100_0010_0133.JPG,732204.902,5707928.160,101.589,0.010,0.007,0.018
4,100_0010_0134.JPG,732192.746,5707955.500,101.835,0.012,0.008,0.021
4,100_0010_0135.JPG,732189.305,5707964.589,101.897,0.013,0.010,0.027
4,100_0010_0136.JPG,732206.083,5707992.558,101.442,0.017,0.011,0.034
4,100_0010_0137.JPG,732217.226,5708010.161,101.470,0.018,0.013,0.037
4,100_0010_0138.JPG,732230.805,5707980.715,100.696,0.016,0.012,0.033
4,100_0010_0139.JPG,732242.967,5707953.289,101.271,0.014,0.011,0.028
4,100_0010_0140.JPG,732255.172,5707925.880,101.447,0.011,0.008,0.021
4,100_0010_0141.JPG,732267.074,5707898.928,101.673,0.010,0.008,0.018
4,100_0010_0142.JPG,732270.422,5707892.578,101.655,0.011,0.007,0.019
4,100_0010_0143.JPG,732286.711,5707920.323,101.339,0.014,0.010,0.028
4,100_0010_0144.JPG,732290.819,5707927.028,101.285,0.015,0.010,0.030
4,100_0010_0145.JPG,732298.074,5707939.952,101.130,0.017,0.012,0.034
4,100_0010_0146.JPG,732284.754,5707969.373,101.217,0.018,0.012,0.036
4,100_0010_0147.JPG,732272.686,5707996.562,101.226,0.017,0.012,0.034
4,100_0010_0148.JPG,732260.536,5708023.789,101.268,0.014,0.010,0.029
4,100_0010_0149.JPG,732248.506,5708050.844,101.471,0.012,0.008,0.022
4,100_0010_0150.JPG,732245.568,5708058.526,101.454,0.010,0.008,0.019
4,100_0010_0151.JPG,732262.263,5708086.574,101.178,0.010,0.007,0.019
4,100_0010_0152.JPG,732273.456,5708104.338,101.299,0.013,0.009,0.026
4,100_0010_0153.JPG,732287.023,5708074.697,100.703,0.017,0.012,0.035
4,100_0010_0154.JPG,732299.071,5708047.423,101.121,0.018,0.013,0.037
4,100_0010_0155.JPG,732311.109,5708020.299,101.283,0.017,0.013,0.035
4,100_0010_0156.JPG,732323.248,5707992.939,101.615,0.015,0.012,0.031
4,100_0010_0157.JPG,732326.725,5707986.212,101.653,0.013,0.009,0.026
4,100_0010_0158.JPG,732344.017,5708014.252,101.457,0.010,0.007,0.018
4,100_0010_0159.JPG,732354.573,5708032.735,101.553,0.011,0.008,0.019
4,100_0010_0160.JPG,732341.427,5708062.224,101.550,0.014,0.009,0.026
4,100_0010_0161.JPG,732329.384,5708089.371,101.322,0.016,0.011,0.032
5,100_0011_0001.JPG,732709.177,5708632.848,102.738,0.054,0.036,0.093
5,100_0011_0002.JPG,732676.632,5708628.311,102.183,0.047,0.034,0.084
5,100_0011_0003.JPG,732647.338,5708623.282,102.602,0.041,0.031,0.077
5,100_0011_0004.JPG,732642.570,5708622.122,102.818,0.039,0.025,0.066
5,100_0011_0005.JPG,732622.768,5708597.024,102.036,0.031,0.019,0.052
5,100_0011_0006.JPG,732604.352,5708572.646,102.015,0.026,0.016,0.044
5,100_0011_0007.JPG,732590.335,5708553.587,102.623,0.018,0.013,0.032
5,100_0011_0008.JPG,732622.922,5708559.169,102.338,0.014,0.009,0.023
5,100_0011_0009.JPG,732652.618,5708564.077,102.575,0.055,0.037,0.097
5,100_0011_0010.JPG,732682.276,5708568.963,102.730,0.056,0.042,0.103
5,100_0011_0011.JPG,732711.749,5708573.846,102.897,0.045,0.031,0.078
5,100_0011_0012.JPG,732740.982,5708578.653,103.145,0.040,0.026,0.068
5,100_0011_0013.JPG,732768.083,5708583.154,103.435,0.037,0.027,0.066
5,100_0011_0014.JPG,732768.633,5708582.767,103.291,0.040,0.025,0.068
5,100_0011_0015.JPG,732748.476,5708556.794,102.095,0.026,0.016,0.042
5,100_0011_0016.JPG,732730.358,5708532.810,102.047,0.023,0.015,0.039
5,100_0011_0017.JPG,732715.094,5708513.644,102.540,0.015,0.010,0.025
5,100_0011_0018.JPG,732683.049,5708508.856,101.820,0.013,0.008,0.022
5,100_0011_0019.JPG,732653.193,5708503.768,101.746,0.051,0.034,0.088
5,100_0011_0020.JPG,732624.000,5708498.910,102.093,0.016,0.010,0.026
5,100_0011_0021.JPG,732594.335,5708494.060,102.560,0.018,0.012,0.030
5,100_0011_0022.JPG,732565.126,5708489.311,102.947,0.020,0.014,0.035
5,100_0011_0023.JPG,732537.178,5708484.729,103.187,0.021,0.015,0.038
5,100_0011_0024.JPG,732534.832,5708483.522,103.188,0.022,0.014,0.037
5,100_0011_0025.JPG,732515.233,5708458.315,102.132,0.020,0.012,0.033
5,100_0011_0026.JPG,732496.662,5708434.278,102.238,0.017,0.011,0.027
5,100_0011_0027.JPG,732482.685,5708415.514,102.282,0.013,0.009,0.023
5,100_0011_0028.JPG,732515.559,5708420.936,102.164,0.013,0.009,0.022
5,100_0011_0029.JPG,732544.884,5708425.647,102.443,0.015,0.010,0.025
5,100_0011_0030.JPG,732574.477,5708430.530,102.929,0.018,0.013,0.031
5,100_0011_0031.JPG,732604.024,5708435.473,103.171,0.020,0.014,0.035
5,100_0011_0032.JPG,732633.271,5708440.320,103.517,0.021,0.015,0.038
5,100_0011_0033.JPG,732656.470,5708443.793,103.409,0.022,0.015,0.039
5,100_0011_0034.JPG,732635.538,5708418.851,102.217,0.017,0.011,0.028
5,100_0011_0035.JPG,732616.184,5708395.199,102.495,0.015,0.009,0.024
5,100_0011_0036.JPG,732604.870,5708381.255,102.793,0.013,0.008,0.022
5,100_0011_0037.JPG,732599.609,5708373.629,103.162,0.013,0.008,0.023
5,100_0011_0038.JPG,732567.698,5708369.135,102.405,0.015,0.009,0.024
5,100_0011_0039.JPG,732538.110,5708364.115,102.217,0.018,0.011,0.029
5,100_0011_0040.JPG,732508.533,5708359.318,102.605,0.020,0.013,0.033
5,100_0011_0041.JPG,732479.340,5708354.506,103.063,0.022,0.015,0.037
5,100_0011_0042.JPG,732449.610,5708349.652,103.404,0.021,0.014,0.035
5,100_0011_0043.JPG,732424.952,5708345.255,103.612,0.019,0.012,0.032
5,100_0011_0044.JPG,732405.493,5708319.504,102.443,0.016,0.010,0.025
5,100_0011_0045.JPG,732387.454,5708295.167,102.525,0.014,0.008,0.022
5,100_0011_0046.JPG,732374.451,5708277.006,102.904,0.013,0.009,0.025
5,100_0011_0047.JPG,732407.041,5708282.434,102.428,0.016,0.011,0.028
5,100_0011_0048.JPG,732436.509,5708287.264,102.777,0.019,0.015,0.036
5,100_0011_0049.JPG,732466.085,5708292.128,103.236,0.020,0.015,0.037
5,100_0011_0050.JPG,732495.709,5708296.981,103.449,0.019,0.015,0.036
5,100_0011_0051.JPG,732525.101,5708301.835,103.509,0.018,0.016,0.036
5,100_0011_0052.JPG,732553.141,5708306.355,103.698,0.016,0.013,0.030
5,100_0011_0053.JPG,732555.692,5708306.369,103.577,0.014,0.010,0.026
5,100_0011_0054.JPG,732537.974,5708279.136,102.462,0.012,0.008,0.020
5,100_0011_0055.JPG,732521.418,5708253.359,102.576,0.012,0.008,0.020
5,100_0011_0056.JPG,732511.192,5708238.696,103.093,0.013,0.010,0.024
5,100_0011_0057.JPG,732479.197,5708233.862,102.188,0.016,0.012,0.029
5,100_0011_0058.JPG,732449.554,5708228.855,101.995,0.017,0.013,0.033
5,100_0011_0059.JPG,732420.285,5708223.971,102.070,0.018,0.014,0.035
5,100_0011_0060.JPG,732390.670,5708219.063,102.313,0.017,0.014,0.034
5,100_0011_0061.JPG,732361.289,5708214.287,102.745,0.016,0.014,0.032
5,100_0011_0062.JPG,732333.594,5708209.839,103.413,0.013,0.010,0.024
5,100_0011_0063.JPG,732331.849,5708208.008,103.325,0.013,0.009,0.022
5,100_0011_0064.JPG,732315.792,5708181.629,102.360,0.011,0.008,0.019
5,100_0011_0065.JPG,732299.875,5708155.328,102.533,0.012,0.008,0.020
5,100_0011_0066.JPG,732293.006,5708142.848,102.734,0.013,0.010,0.025
5,100_0011_0067.JPG,732325.649,5708148.105,102.391,0.017,0.014,0.033
5,100_0011_0068.JPG,732355.278,5708152.981,102.521,0.018,0.015,0.035
5,100_0011_0069.JPG,732384.814,5708157.670,102.807,0.018,0.014,0.035
5,100_0011_0070.JPG,732414.142,5708162.461,103.047,0.017,0.013,0.032
5,100_0011_0071.JPG,732443.679,5708167.380,103.168,0.015,0.013,0.030
5,100_0011_0072.JPG,732467.171,5708170.723,103.192,0.012,0.009,0.021
5,100_0011_0073.JPG,732449.327,5708143.377,102.308,0.011,0.009,0.019
5,100_0011_0074.JPG,732432.891,5708117.661,102.485,0.013,0.011,0.026
5,100_0011_0075.JPG,732422.839,5708103.191,102.832,0.015,0.013,0.029
5,100_0011_0076.JPG,732390.554,5708098.279,102.209,0.017,0.014,0.034
5,100_0011_0077.JPG,732361.202,5708093.355,102.166,0.018,0.014,0.035
5,100_0011_0078.JPG,732351.648,5708092.362,102.535,0.018,0.015,0.035
5,100_0011_0079.JPG,732322.763,5708105.941,102.110,0.016,0.014,0.031
5,100_0011_0080.JPG,732314.126,5708110.543,102.201,0.014,0.012,0.027
5,100_0011_0081.JPG,732308.692,5708143.026,102.318,0.012,0.009,0.020
5,100_0011_0082.JPG,732305.655,5708164.961,102.628,0.011,0.009,0.020
5,100_0011_0083.JPG,732322.671,5708192.847,102.542,0.013,0.010,0.023
5,100_0011_0084.JPG,732337.953,5708217.947,102.627,0.015,0.011,0.028
5,100_0011_0085.JPG,732352.307,5708241.334,102.890,0.018,0.013,0.033
5,100_0011_0086.JPG,732352.990,5708241.572,102.864,0.021,0.014,0.035
5,100_0011_0087.JPG,732358.594,5708209.459,101.986,0.018,0.016,0.037
5,100_0011_0088.JPG,732363.388,5708179.366,102.241,0.016,0.015,0.033
5,100_0011_0089.JPG,732368.247,5708150.077,102.775,0.014,0.011,0.027
5,100_0011_0090.JPG,732373.057,5708120.604,103.134,0.013,0.009,0.024
5,100_0011_0091.JPG,732377.893,5708091.460,103.311,0.011,0.008,0.021
5,100_0011_0092.JPG,732380.235,5708080.135,103.241,0.012,0.008,0.021
5,100_0011_0093.JPG,732407.095,5708099.687,102.754,0.015,0.011,0.028
5,100_0011_0094.JPG,732430.396,5708116.661,103.017,0.017,0.013,0.032
5,100_0011_0095.JPG,732433.755,5708119.938,103.034,0.017,0.013,0.033
5,100_0011_0096.JPG,732428.396,5708152.488,102.749,0.018,0.014,0.034
5,100_0011_0097.JPG,732423.526,5708181.364,102.795,0.017,0.013,0.032
5,100_0011_0098.JPG,732418.607,5708210.845,102.875,0.015,0.011,0.028
5,100_0011_0099.JPG,732413.733,5708240.075,102.853,0.013,0.010,0.023
5,100_0011_0100.JPG,732408.806,5708269.514,102.836,0.011,0.008,0.020
5,100_0011_0101.JPG,732403.832,5708299.100,102.842,0.012,0.008,0.020
5,100_0011_0102.JPG,732401.510,5708315.904,102.878,0.013,0.010,0.023
5,100_0011_0103.JPG,732422.382,5708341.744,102.646,0.015,0.012,0.029
5,100_0011_0104.JPG,732440.986,5708364.803,102.830,0.017,0.013,0.033
5,100_0011_0105.JPG,732451.416,5708376.817,103.088,0.018,0.015,0.036
5,100_0011_0106.JPG,732457.128,5708344.740,102.379,0.017,0.013,0.032
5,100_0011_0107.JPG,732461.963,5708314.867,102.733,0.015,0.012,0.029
5,100_0011_0108.JPG,732466.808,5708285.540,102.984,0.013,0.010,0.024
5,100_0011_0109.JPG,732471.611,5708256.378,103.191,0.011,0.009,0.019
5,100_0011_0110.JPG,732476.560,5708227.002,103.242,0.011,0.009,0.019
5,100_0011_0111.JPG,732481.128,5708198.153,103.636,0.013,0.010,0.023
5,100_0011_0112.JPG,732482.265,5708193.948,103.532,0.014,0.011,0.026
5,100_0011_0113.JPG,732500.698,5708221.967,102.873,0.017,0.015,0.034
5,100_0011_0114.JPG,732516.881,5708246.622,103.027,0.018,0.014,0.035
5,100_0011_0115.JPG,732530.422,5708268.042,102.945,0.017,0.013,0.033
5,100_0011_0116.JPG,732524.925,5708300.495,102.543,0.014,0.011,0.027
5,100_0011_0117.JPG,732520.024,5708329.570,102.738,0.012,0.009,0.022
5,100_0011_0118.JPG,732515.166,5708358.774,102.800,0.011,0.008,0.019
5,100_0011_0119.JPG,732510.288,5708388.207,102.860,0.011,0.008,0.019
5,100_0011_0120.JPG,732505.482,5708417.472,102.848,0.012,0.009,0.022
5,100_0011_0121.JPG,732501.946,5708441.405,102.856,0.015,0.012,0.029
5,100_0011_0122.JPG,732522.356,5708467.541,102.641,0.017,0.015,0.035
5,100_0011_0123.JPG,732540.270,5708490.676,102.788,0.018,0.014,0.035
5,100_0011_0124.JPG,732551.490,5708504.069,102.734,0.017,0.016,0.036
5,100_0011_0125.JPG,732557.398,5708472.000,102.116,0.014,0.011,0.026
5,100_0011_0126.JPG,732562.244,5708442.246,102.586,0.012,0.010,0.023
5,100_0011_0127.JPG,732567.106,5708412.857,102.929,0.010,0.008,0.019
5,100_0011_0128.JPG,732571.917,5708383.605,103.052,0.011,0.009,0.021
5,100_0011_0129.JPG,732576.760,5708354.159,103.221,0.013,0.010,0.024
5,100_0011_0130.JPG,732579.137,5708341.976,103.214,0.015,0.012,0.029
5,100_0011_0131.JPG,732597.457,5708369.533,102.809,0.018,0.014,0.035
5,100_0011_0132.JPG,732608.725,5708386.397,102.837,0.018,0.015,0.035
5,100_0011_0133.JPG,732627.119,5708407.974,102.729,0.016,0.013,0.032
5,100_0011_0134.JPG,732628.175,5708410.286,102.707,0.016,0.014,0.032
5,100_0011_0135.JPG,732622.725,5708442.489,102.688,0.013,0.010,0.024
5,100_0011_0136.JPG,732617.979,5708471.712,102.708,0.011,0.008,0.019
5,100_0011_0137.JPG,732613.121,5708500.996,102.887,0.011,0.008,0.019
5,100_0011_0138.JPG,732608.261,5708530.418,102.885,0.012,0.009,0.021
5,100_0011_0139.JPG,732603.444,5708559.700,102.777,0.013,0.010,0.025
5,100_0011_0140.JPG,732602.264,5708569.947,102.755,0.015,0.013,0.029
5,100_0011_0141.JPG,732622.424,5708595.783,102.325,0.016,0.013,0.031
5,100_0011_0142.JPG,732640.644,5708619.323,102.366,0.016,0.013,0.032
5,100_0011_0143.JPG,732651.741,5708632.681,102.568,0.015,0.012,0.029
5,100_0011_0144.JPG,732657.651,5708600.931,101.792,0.012,0.010,0.023
5,100_0011_0145.JPG,732662.373,5708570.700,102.205,0.011,0.008,0.019
5,100_0011_0146.JPG,732667.161,5708541.382,102.852,0.010,0.008,0.020
5,100_0011_0147.JPG,732671.979,5708512.169,103.059,0.011,0.009,0.020
5,100_0011_0148.JPG,732676.848,5708482.565,103.022,0.013,0.012,0.026
5,100_0011_0149.JPG,732679.224,5708470.464,103.105,0.015,0.012,0.028
5,100_0011_0150.JPG,732700.831,5708496.132,102.659,0.016,0.013,0.031
5,100_0011_0151.JPG,732719.709,5708518.632,102.603,0.016,0.013,0.031
5,100_0011_0152.JPG,732729.413,5708530.825,102.528,0.015,0.012,0.028
5,100_0011_0153.JPG,732723.886,5708563.634,102.542,0.012,0.010,0.023
5,100_0011_0154.JPG,732719.085,5708592.555,102.545,0.011,0.008,0.019
5,100_0011_0155.JPG,732714.238,5708621.421,102.742,0.011,0.008,0.018
6,100_0012_0001.JPG,733193.408,5709099.699,101.603,0.027,0.027,0.061
6,100_0012_0002.JPG,733227.012,5709095.805,101.223,0.021,0.021,0.047
6,100_0012_0003.JPG,733256.657,5709091.317,101.770,0.018,0.017,0.038
6,100_0012_0004.JPG,733263.350,5709089.940,101.998,0.016,0.016,0.035
6,100_0012_0005.JPG,733281.740,5709064.066,100.696,0.012,0.012,0.025
6,100_0012_0006.JPG,733299.507,5709038.542,101.209,0.010,0.009,0.021
6,100_0012_0007.JPG,733309.066,5709023.880,102.129,0.036,0.036,0.082
6,100_0012_0008.JPG,733276.303,5709028.751,101.314,0.031,0.030,0.070
6,100_0012_0009.JPG,733246.570,5709032.607,101.891,0.028,0.027,0.062
6,100_0012_0010.JPG,733217.035,5709036.755,102.233,0.025,0.024,0.055
6,100_0012_0011.JPG,733187.234,5709040.907,102.364,0.021,0.020,0.046
6,100_0012_0012.JPG,733157.800,5709045.050,102.331,0.018,0.017,0.039
6,100_0012_0013.JPG,733134.595,5709047.655,102.610,0.014,0.014,0.030
6,100_0012_0014.JPG,733110.267,5709026.854,100.960,0.011,0.009,0.022
6,100_0012_0015.JPG,733087.716,5709006.150,101.136,0.010,0.009,0.019
6,100_0012_0016.JPG,733077.243,5708995.975,101.775,0.035,0.036,0.080
6,100_0012_0017.JPG,733110.045,5708991.648,100.985,0.029,0.030,0.068
6,100_0012_0018.JPG,733139.796,5708987.251,101.670,0.014,0.014,0.031
6,100_0012_0019.JPG,733169.287,5708983.072,102.129,0.015,0.016,0.034
6,100_0012_0020.JPG,733198.857,5708978.979,102.493,0.015,0.015,0.033
6,100_0012_0021.JPG,733228.525,5708974.813,102.657,0.014,0.014,0.031
6,100_0012_0022.JPG,733255.415,5708971.118,102.736,0.012,0.011,0.025
6,100_0012_0023.JPG,733254.432,5708970.096,102.317,0.012,0.010,0.023
6,100_0012_0024.JPG,733229.733,5708950.454,101.040,0.010,0.007,0.019
6,100_0012_0025.JPG,733206.402,5708930.825,101.199,0.009,0.010,0.019
6,100_0012_0026.JPG,733191.684,5708919.416,101.628,0.011,0.010,0.022
6,100_0012_0027.JPG,733159.585,5708924.473,100.502,0.014,0.014,0.033
6,100_0012_0028.JPG,733129.920,5708928.615,100.733,0.014,0.014,0.031
6,100_0012_0029.JPG,733100.342,5708932.805,101.304,0.015,0.014,0.032
6,100_0012_0030.JPG,733070.981,5708936.854,101.420,0.014,0.014,0.031
6,100_0012_0031.JPG,733041.202,5708940.984,101.641,0.013,0.013,0.028
6,100_0012_0032.JPG,733017.363,5708943.921,101.979,0.011,0.011,0.024
6,100_0012_0033.JPG,732992.991,5708922.961,100.463,0.009,0.009,0.018
6,100_0012_0034.JPG,732970.604,5708902.520,100.556,0.010,0.008,0.019
6,100_0012_0035.JPG,732959.899,5708892.206,101.147,0.011,0.010,0.023
6,100_0012_0036.JPG,732992.469,5708887.817,100.616,0.014,0.014,0.031
6,100_0012_0037.JPG,733022.394,5708883.442,101.286,0.015,0.015,0.033
6,100_0012_0038.JPG,733051.773,5708879.264,101.734,0.015,0.015,0.033
6,100_0012_0039.JPG,733081.295,5708875.163,102.110,0.014,0.014,0.031
6,100_0012_0040.JPG,733111.024,5708870.965,102.106,0.012,0.012,0.027
6,100_0012_0041.JPG,733128.631,5708867.946,102.111,0.010,0.010,0.021
6,100_0012_0042.JPG,733103.414,5708847.586,100.715,0.009,0.008,0.019
6,100_0012_0043.JPG,733079.902,5708828.192,100.920,0.010,0.009,0.021
6,100_0012_0044.JPG,733065.122,5708816.992,101.242,0.012,0.012,0.027
6,100_0012_0045.JPG,733032.739,5708821.778,100.290,0.014,0.013,0.030
6,100_0012_0046.JPG,733003.291,5708825.881,100.224,0.015,0.014,0.033
6,100_0012_0047.JPG,732973.736,5708829.978,100.187,0.014,0.014,0.032
6,100_0012_0048.JPG,732943.858,5708834.223,100.560,0.014,0.013,0.030
6,100_0012_0049.JPG,732914.457,5708838.237,100.838,0.012,0.011,0.025
6,100_0012_0050.JPG,732899.472,5708839.804,101.196,0.011,0.010,0.021
6,100_0012_0051.JPG,732874.862,5708818.371,100.257,0.009,0.008,0.018
6,100_0012_0052.JPG,732852.541,5708798.480,100.497,0.010,0.009,0.020
6,100_0012_0053.JPG,732841.973,5708788.584,100.867,0.011,0.012,0.026
6,100_0012_0054.JPG,732874.506,5708783.987,100.249,0.014,0.014,0.031
6,100_0012_0055.JPG,732904.259,5708779.698,101.025,0.014,0.015,0.032
6,100_0012_0056.JPG,732933.765,5708775.568,101.550,0.014,0.015,0.032
6,100_0012_0057.JPG,732963.536,5708771.397,101.784,0.013,0.013,0.028
6,100_0012_0058.JPG,732992.722,5708767.255,102.052,0.011,0.011,0.024
6,100_0012_0059.JPG,733001.629,5708765.564,101.873,0.010,0.009,0.020
6,100_0012_0060.JPG,732976.318,5708745.123,100.545,0.010,0.008,0.017
6,100_0012_0061.JPG,732953.106,5708725.904,100.911,0.010,0.009,0.019
6,100_0012_0062.JPG,732938.271,5708714.506,101.182,0.013,0.012,0.025
6,100_0012_0063.JPG,732906.211,5708719.268,100.123,0.013,0.014,0.029
6,100_0012_0064.JPG,732876.481,5708723.236,100.362,0.014,0.014,0.031
6,100_0012_0065.JPG,732846.765,5708727.366,100.600,0.014,0.014,0.031
6,100_0012_0066.JPG,732817.338,5708731.519,100.895,0.013,0.014,0.030
6,100_0012_0067.JPG,732788.204,5708735.524,101.148,0.012,0.012,0.027
6,100_0012_0068.JPG,732781.927,5708736.020,101.274,0.011,0.010,0.023
6,100_0012_0069.JPG,732757.807,5708714.839,99.983,0.009,0.008,0.019
6,100_0012_0070.JPG,732735.019,5708694.490,100.317,0.010,0.008,0.019
6,100_0012_0071.JPG,732724.395,5708684.392,100.945,0.011,0.010,0.023
6,100_0012_0072.JPG,732757.071,5708679.800,100.337,0.013,0.013,0.029
6,100_0012_0073.JPG,732786.558,5708675.593,100.931,0.014,0.015,0.032
6,100_0012_0074.JPG,732816.137,5708671.484,101.255,0.014,0.014,0.032
6,100_0012_0075.JPG,732845.923,5708667.231,101.725,0.013,0.014,0.029
6,100_0012_0076.JPG,732873.719,5708663.317,101.851,0.011,0.011,0.024
6,100_0012_0077.JPG,732875.040,5708662.701,101.579,0.011,0.010,0.022
6,100_0012_0078.JPG,732849.979,5708642.247,100.397,0.010,0.008,0.017
6,100_0012_0079.JPG,732826.449,5708622.895,100.684,0.009,0.008,0.018
6,100_0012_0080.JPG,732811.768,5708611.725,101.155,0.010,0.010,0.021
6,100_0012_0081.JPG,732779.792,5708616.449,100.221,0.012,0.012,0.026
6,100_0012_0082.JPG,732752.323,5708620.384,100.888,0.014,0.014,0.030
6,100_0012_0083.JPG,732749.934,5708623.713,100.878,0.014,0.014,0.030
6,100_0012_0084.JPG,732735.309,5708641.752,100.743,0.014,0.014,0.031
6,100_0012_0085.JPG,732739.944,5708673.779,100.813,0.012,0.012,0.025
6,100_0012_0086.JPG,732743.955,5708701.144,100.838,0.010,0.009,0.020
6,100_0012_0087.JPG,732745.812,5708703.574,100.812,0.009,0.008,0.019
6,100_0012_0088.JPG,732769.044,5708724.446,100.500,0.009,0.009,0.018
6,100_0012_0089.JPG,732791.429,5708743.969,101.032,0.010,0.009,0.019
6,100_0012_0090.JPG,732812.165,5708762.142,101.469,0.011,0.011,0.024
6,100_0012_0091.JPG,732812.912,5708762.249,101.261,0.012,0.013,0.028
6,100_0012_0092.JPG,732808.883,5708730.306,100.318,0.014,0.015,0.031
6,100_0012_0093.JPG,732804.393,5708700.118,101.031,0.014,0.014,0.030
6,100_0012_0094.JPG,732800.176,5708670.560,101.344,0.013,0.013,0.028
