Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
2,100_0023_0149.JPG,-38.76036551,143.67910657,103.530,0.016,0.012,0.034
2,100_0023_0150.JPG,-38.76015719,143.67935389,103.626,0.016,0.012,0.033
2,100_0023_0151.JPG,-38.75994647,143.67959853,103.563,0.014,0.011,0.030
2,100_0023_0152.JPG,-38.75975143,143.67982885,103.488,0.012,0.009,0.025
2,100_0023_0153.JPG,-38.75972490,143.67985019,103.325,0.011,0.008,0.022
2,100_0023_0154.JPG,-38.75951342,143.67976058,103.407,0.008,0.006,0.017
2,100_0023_0155.JPG,-38.75921432,143.67978091,103.486,0.010,0.008,0.019
2,100_0023_0156.JPG,-38.75909726,143.67978295,103.464,0.012,0.009,0.025
2,100_0023_0157.JPG,-38.75932403,143.67951003,103.293,0.015,0.011,0.032
2,100_0023_0158.JPG,-38.75954147,143.67925680,103.513,0.016,0.012,0.034
2,100_0023_0159.JPG,-38.75975288,143.67901182,103.566,0.016,0.011,0.034
2,100_0023_0160.JPG,-38.75996795,143.67876119,103.513,0.015,0.011,0.032
2,100_0023_0161.JPG,-38.76018024,143.67851472,103.573,0.013,0.010,0.029
2,100_0023_0162.JPG,-38.76038969,143.67827004,103.507,0.012,0.008,0.024
2,100_0023_0163.JPG,-38.76056676,143.67805505,103.337,0.009,0.008,0.018
2,100_0023_0164.JPG,-38.76042743,143.67769574,103.423,0.009,0.007,0.019
2,100_0023_0165.JPG,-38.76034760,143.67750722,103.416,0.012,0.009,0.025
2,100_0023_0166.JPG,-38.76010768,143.67778313,103.462,0.015,0.011,0.032
2,100_0023_0167.JPG,-38.75989924,143.67802792,103.508,0.016,0.012,0.034
2,100_0023_0168.JPG,-38.75968972,143.67827330,103.594,0.016,0.012,0.035
2,100_0023_0169.JPG,-38.75947607,143.67852402,103.642,0.015,0.012,0.033
2,100_0023_0170.JPG,-38.75926486,143.67877113,103.611,0.014,0.010,0.029
2,100_0023_0171.JPG,-38.75905558,143.67901667,103.597,0.012,0.009,0.025
2,100_0023_0172.JPG,-38.75884345,143.67926388,103.546,0.010,0.007,0.020
2,100_0023_0173.JPG,-38.75863347,143.67950933,103.524,0.010,0.008,0.018
2,100_0023_0174.JPG,-38.75842666,143.67975381,103.555,0.010,0.005,0.018
2,100_0023_0175.JPG,-38.75835902,143.67982251,103.335,0.010,0.007,0.020
2,100_0023_0176.JPG,-38.75805132,143.67971867,103.444,0.014,0.010,0.029
2,100_0023_0177.JPG,-38.75783057,143.67963812,103.453,0.015,0.012,0.034
2,100_0023_0178.JPG,-38.75805446,143.67936372,103.362,0.016,0.012,0.034
2,100_0023_0179.JPG,-38.75827298,143.67911078,103.557,0.014,0.010,0.030
2,100_0023_0180.JPG,-38.75848378,143.67886654,103.590,0.013,0.009,0.027
2,100_0023_0181.JPG,-38.75869642,143.67861904,103.530,0.011,0.008,0.022
2,100_0023_0182.JPG,-38.75890806,143.67837119,103.517,0.010,0.008,0.019
2,100_0023_0183.JPG,-38.75911785,143.67812594,103.495,0.008,0.006,0.016
2,100_0023_0184.JPG,-38.75932840,143.67787836,103.451,0.010,0.008,0.018
2,100_0023_0185.JPG,-38.75954000,143.67763136,103.446,0.011,0.008,0.023
2,100_0023_0186.JPG,-38.75975342,143.67738413,103.455,0.013,0.009,0.027
2,100_0023_0187.JPG,-38.75996464,143.67713704,103.559,0.014,0.011,0.031
2,100_0023_0188.JPG,-38.76008126,143.67699224,103.334,0.016,0.012,0.034
2,100_0023_0189.JPG,-38.75990596,143.67665919,103.384,0.015,0.011,0.034
2,100_0023_0190.JPG,-38.75982710,143.67650484,103.469,0.014,0.011,0.031
2,100_0023_0191.JPG,-38.75982127,143.67648323,103.436,0.013,0.010,0.028
2,100_0023_0192.JPG,-38.75958395,143.67676697,103.517,0.011,0.008,0.022
2,100_0023_0193.JPG,-38.75937303,143.67701335,103.570,0.010,0.006,0.017
2,100_0023_0194.JPG,-38.75916175,143.67725926,103.587,0.010,0.008,0.018
2,100_0023_0195.JPG,-38.75894860,143.67750787,103.677,0.010,0.008,0.021
2,100_0023_0196.JPG,-38.75873856,143.67775309,103.662,0.012,0.009,0.025
2,100_0023_0197.JPG,-38.75852636,143.67799953,103.600,0.014,0.010,0.029
2,100_0023_0198.JPG,-38.75831415,143.67824672,103.570,0.015,0.012,0.033
2,100_0023_0199.JPG,-38.75810494,143.67849163,103.537,0.016,0.012,0.034
2,100_0023_0200.JPG,-38.75789065,143.67874475,103.534,0.016,0.012,0.033
2,100_0023_0201.JPG,-38.75768136,143.67898881,103.485,0.015,0.011,0.033
2,100_0023_0202.JPG,-38.75747238,143.67923464,103.560,0.013,0.010,0.028
2,100_0023_0203.JPG,-38.75736837,143.67934775,103.327,0.011,0.009,0.022
2,100_0023_0204.JPG,-38.75708586,143.67916311,103.386,0.009,0.007,0.017
2,100_0023_0205.JPG,-38.75693301,143.67905525,103.396,0.010,0.008,0.019
2,100_0023_0206.JPG,-38.75716178,143.67877897,103.321,0.013,0.010,0.029
2,100_0023_0207.JPG,-38.75737830,143.67852792,103.536,0.014,0.011,0.031
2,100_0023_0208.JPG,-38.75759122,143.67827961,103.572,0.016,0.011,0.034
2,100_0023_0209.JPG,-38.75779974,143.67803545,103.521,0.016,0.012,0.034
2,100_0023_0210.JPG,-38.75801179,143.67778675,103.537,0.015,0.011,0.033
2,100_0023_0211.JPG,-38.75822268,143.67754055,103.578,0.014,0.010,0.030
2,100_0023_0212.JPG,-38.75843505,143.67729296,103.539,0.012,0.009,0.027
2,100_0023_0213.JPG,-38.75864484,143.67704700,103.521,0.010,0.008,0.021
2,100_0023_0214.JPG,-38.75885762,143.67679868,103.540,0.009,0.008,0.018
2,100_0023_0215.JPG,-38.75906989,143.67655038,103.491,0.009,0.006,0.017
2,100_0023_0216.JPG,-38.75927880,143.67630598,103.454,0.010,0.007,0.020
2,100_0023_0217.JPG,-38.75949006,143.67605810,103.487,0.012,0.008,0.024
2,100_0023_0218.JPG,-38.75967694,143.67583280,103.425,0.015,0.011,0.031
2,100_0023_0219.JPG,-38.75958768,143.67544847,103.266,0.016,0.012,0.034
2,100_0023_0220.JPG,-38.75952638,143.67520165,103.437,0.015,0.012,0.032
2,100_0023_0221.JPG,-38.75928752,143.67547796,103.445,0.013,0.010,0.026
2,100_0023_0222.JPG,-38.75907850,143.67572338,103.463,0.011,0.008,0.022
2,100_0023_0223.JPG,-38.75886710,143.67597035,103.532,0.010,0.006,0.019
2,100_0023_0224.JPG,-38.75865791,143.67621454,103.601,0.009,0.007,0.017
2,100_0023_0225.JPG,-38.75844379,143.67646529,103.614,0.010,0.007,0.020
2,100_0023_0226.JPG,-38.75823323,143.67671226,103.608,0.011,0.009,0.024
2,100_0023_0227.JPG,-38.75802495,143.67695533,103.560,0.013,0.010,0.027
2,100_0023_0228.JPG,-38.75781250,143.67720315,103.556,0.015,0.011,0.031
2,100_0023_0229.JPG,-38.75760217,143.67744847,103.535,0.017,0.012,0.035
2,100_0023_0230.JPG,-38.75738814,143.67769862,103.486,0.017,0.012,0.034
2,100_0023_0231.JPG,-38.75717940,143.67794289,103.513,0.015,0.011,0.032
2,100_0023_0232.JPG,-38.75696697,143.67819137,103.531,0.014,0.011,0.029
2,100_0023_0233.JPG,-38.75675687,143.67843697,103.508,0.014,0.010,0.026
2,100_0023_0234.JPG,-38.75655000,143.67868369,103.605,0.010,0.008,0.020
2,100_0023_0235.JPG,-38.75647955,143.67875905,103.280,0.009,0.007,0.017
2,100_0023_0236.JPG,-38.75650225,143.67834922,103.296,0.011,0.008,0.021
2,100_0023_0237.JPG,-38.75652890,143.67798898,103.673,0.012,0.009,0.025
2,100_0023_0238.JPG,-38.75654052,143.67787483,103.458,0.014,0.010,0.029
2,100_0023_0239.JPG,-38.75676753,143.67760469,103.244,0.016,0.011,0.033
2,100_0023_0240.JPG,-38.75698485,143.67735468,103.555,0.016,0.012,0.034
2,100_0023_0241.JPG,-38.75719432,143.67710883,103.641,0.015,0.011,0.033
2,100_0023_0242.JPG,-38.75740818,143.67685925,103.623,0.014,0.011,0.030
2,100_0023_0243.JPG,-38.75761696,143.67661565,103.516,0.012,0.010,0.029
2,100_0023_0244.JPG,-38.75782853,143.67636655,103.491,0.010,0.007,0.021
2,100_0023_0245.JPG,-38.75804186,143.67611766,103.485,0.009,0.007,0.018
2,100_0023_0246.JPG,-38.75825123,143.67587331,103.446,0.009,0.007,0.017
2,100_0023_0247.JPG,-38.75846309,143.67562552,103.462,0.010,0.008,0.019
2,100_0023_0248.JPG,-38.75867275,143.67537893,103.387,0.011,0.009,0.024
2,100_0023_0249.JPG,-38.75888447,143.67513197,103.391,0.014,0.010,0.029
2,100_0023_0250.JPG,-38.75909931,143.67487973,103.425,0.015,0.011,0.032
2,100_0023_0251.JPG,-38.75930838,143.67463770,103.526,0.016,0.012,0.033
2,100_0023_0252.JPG,-38.75938192,143.67454500,103.401,0.016,0.012,0.033
2,100_0023_0253.JPG,-38.75906188,143.67450374,103.457,0.014,0.010,0.029
2,100_0023_0254.JPG,-38.75879465,143.67447005,103.566,0.011,0.008,0.023
2,100_0023_0255.JPG,-38.75875423,143.67447062,103.462,0.011,0.008,0.020
2,100_0023_0256.JPG,-38.75851673,143.67474709,103.452,0.009,0.007,0.017
2,100_0023_0257.JPG,-38.75830770,143.67499182,103.445,0.010,0.008,0.020
2,100_0023_0258.JPG,-38.75809565,143.67523936,103.561,0.011,0.008,0.022
2,100_0023_0259.JPG,-38.75788621,143.67548399,103.590,0.013,0.010,0.027
2,100_0023_0260.JPG,-38.75767390,143.67573216,103.567,0.015,0.011,0.031
2,100_0023_0261.JPG,-38.75746456,143.67597699,103.502,0.016,0.012,0.033
2,100_0023_0262.JPG,-38.75725272,143.67622395,103.493,0.016,0.012,0.034
2,100_0023_0263.JPG,-38.75704074,143.67647228,103.504,0.015,0.011,0.032
2,100_0023_0264.JPG,-38.75683122,143.67671797,103.566,0.014,0.011,0.030
2,100_0023_0265.JPG,-38.75668969,143.67687895,103.319,0.011,0.009,0.024
2,100_0023_0266.JPG,-38.75674328,143.67648517,103.293,0.009,0.007,0.017
2,100_0023_0267.JPG,-38.75680051,143.67611692,103.614,0.009,0.007,0.018
2,100_0023_0268.JPG,-38.75683889,143.67589116,103.519,0.011,0.008,0.022
2,100_0023_0269.JPG,-38.75706122,143.67563224,103.201,0.013,0.010,0.028
2,100_0023_0270.JPG,-38.75727798,143.67537732,103.458,0.015,0.011,0.031
2,100_0023_0271.JPG,-38.75749553,143.67512689,103.585,0.016,0.012,0.033
2,100_0023_0272.JPG,-38.75770495,143.67488113,103.507,0.016,0.011,0.033
2,100_0023_0273.JPG,-38.75791266,143.67463762,103.423,0.015,0.011,0.030
2,100_0023_0274.JPG,-38.75807007,143.67444802,103.310,0.012,0.009,0.026
2,100_0023_0275.JPG,-38.75774680,143.67444150,103.392,0.010,0.007,0.018
2,100_0023_0276.JPG,-38.75747017,143.67443495,103.519,0.009,0.006,0.017
2,100_0023_0277.JPG,-38.75738755,143.67443841,103.447,0.010,0.008,0.019
2,100_0023_0278.JPG,-38.75715526,143.67471011,103.454,0.014,0.010,0.028
3,100_0009_0001.JPG,-38.75039524,143.67166634,102.646,0.013,0.010,0.029
3,100_0009_0002.JPG,-38.75034688,143.67162053,102.558,0.011,0.007,0.022
3,100_0009_0003.JPG,-38.75029083,143.67125655,102.056,0.010,0.007,0.018
3,100_0009_0004.JPG,-38.75023803,143.67092785,102.209,0.037,0.027,0.078
3,100_0009_0005.JPG,-38.75023212,143.67087301,102.353,0.034,0.025,0.072
3,100_0009_0006.JPG,-38.75046757,143.67110098,101.777,0.028,0.021,0.059
3,100_0009_0007.JPG,-38.75067813,143.67130586,102.229,0.024,0.018,0.052
3,100_0009_0008.JPG,-38.75088729,143.67150902,102.695,0.020,0.015,0.044
3,100_0009_0009.JPG,-38.75090887,143.67152171,102.809,0.018,0.013,0.039
3,100_0009_0010.JPG,-38.75118690,143.67143663,101.760,0.013,0.010,0.028
3,100_0009_0011.JPG,-38.75140631,143.67136544,102.181,0.010,0.007,0.019
3,100_0009_0012.JPG,-38.75117120,143.67113865,102.220,0.039,0.029,0.084
3,100_0009_0013.JPG,-38.75095796,143.67093278,102.037,0.034,0.025,0.075
3,100_0009_0014.JPG,-38.75074168,143.67072232,101.887,0.014,0.010,0.029
3,100_0009_0015.JPG,-38.75052564,143.67051279,101.877,0.015,0.011,0.033
3,100_0009_0016.JPG,-38.75031290,143.67030566,101.838,0.016,0.012,0.034
3,100_0009_0017.JPG,-38.75021238,143.67019949,101.979,0.015,0.011,0.031
3,100_0009_0018.JPG,-38.75049590,143.67009819,101.306,0.012,0.008,0.024
3,100_0009_0019.JPG,-38.75070984,143.67003637,102.091,0.009,0.007,0.019
3,100_0009_0020.JPG,-38.75093657,143.67026266,101.073,0.009,0.008,0.018
3,100_0009_0021.JPG,-38.75115306,143.67047175,101.186,0.011,0.009,0.024
3,100_0009_0022.JPG,-38.75136435,143.67067829,101.617,0.013,0.010,0.029
3,100_0009_0023.JPG,-38.75157718,143.67088538,102.040,0.015,0.011,0.032
3,100_0009_0024.JPG,-38.75179205,143.67109470,102.261,0.016,0.012,0.034
3,100_0009_0025.JPG,-38.75192744,143.67121865,102.471,0.015,0.011,0.032
3,100_0009_0026.JPG,-38.75220851,143.67113072,101.598,0.012,0.009,0.025
3,100_0009_0027.JPG,-38.75227900,143.67111437,101.790,0.011,0.008,0.023
3,100_0009_0028.JPG,-38.75250305,143.67113543,102.036,0.009,0.008,0.017
3,100_0009_0029.JPG,-38.75226443,143.67090598,102.093,0.011,0.008,0.022
3,100_0009_0030.JPG,-38.75205382,143.67070059,102.202,0.013,0.010,0.030
3,100_0009_0031.JPG,-38.75184039,143.67049071,102.323,0.015,0.012,0.033
3,100_0009_0032.JPG,-38.75162670,143.67028273,102.378,0.016,0.012,0.034
3,100_0009_0033.JPG,-38.75141361,143.67007654,102.575,0.015,0.011,0.033
3,100_0009_0034.JPG,-38.75121033,143.66987871,102.212,0.013,0.010,0.029
3,100_0009_0035.JPG,-38.75120446,143.66986555,102.102,0.012,0.009,0.026
3,100_0009_0036.JPG,-38.75149650,143.66981468,101.321,0.009,0.007,0.018
3,100_0009_0037.JPG,-38.75175504,143.66977571,102.076,0.009,0.006,0.018
3,100_0009_0038.JPG,-38.75177857,143.66978013,102.225,0.010,0.008,0.019
3,100_0009_0039.JPG,-38.75200471,143.67000418,101.513,0.012,0.009,0.026
3,100_0009_0040.JPG,-38.75221972,143.67021306,101.959,0.014,0.010,0.030
3,100_0009_0041.JPG,-38.75243184,143.67041846,102.241,0.015,0.011,0.033
3,100_0009_0042.JPG,-38.75264508,143.67062699,102.333,0.015,0.011,0.033
3,100_0009_0043.JPG,-38.75285706,143.67083478,102.334,0.014,0.011,0.030
3,100_0009_0044.JPG,-38.75307058,143.67104252,102.490,0.012,0.009,0.025
3,100_0009_0045.JPG,-38.75325372,143.67121436,102.816,0.009,0.006,0.019
3,100_0009_0046.JPG,-38.75353568,143.67123811,101.873,0.009,0.007,0.017
3,100_0009_0047.JPG,-38.75366009,143.67124860,101.895,0.009,0.008,0.019
3,100_0009_0048.JPG,-38.75392511,143.67128458,102.334,0.012,0.009,0.025
3,100_0009_0049.JPG,-38.75399084,143.67128834,102.519,0.014,0.010,0.029
3,100_0009_0050.JPG,-38.75375540,143.67105983,102.087,0.016,0.012,0.034
3,100_0009_0051.JPG,-38.75354512,143.67085460,101.989,0.016,0.012,0.033
3,100_0009_0052.JPG,-38.75333004,143.67064589,101.798,0.014,0.010,0.030
3,100_0009_0053.JPG,-38.75311449,143.67043562,101.737,0.012,0.009,0.024
3,100_0009_0054.JPG,-38.75290136,143.67022806,101.860,0.010,0.007,0.019
3,100_0009_0055.JPG,-38.75268804,143.67002090,101.907,0.009,0.007,0.017
3,100_0009_0056.JPG,-38.75247476,143.66981451,101.864,0.010,0.007,0.020
3,100_0009_0057.JPG,-38.75234491,143.66967998,101.986,0.013,0.009,0.029
3,100_0009_0058.JPG,-38.75263529,143.66968307,101.428,0.016,0.011,0.034
3,100_0009_0059.JPG,-38.75290815,143.66968474,101.815,0.016,0.012,0.034
3,100_0009_0060.JPG,-38.75302242,143.66969307,101.951,0.015,0.011,0.032
3,100_0009_0061.JPG,-38.75324623,143.66991799,101.254,0.012,0.009,0.026
3,100_0009_0062.JPG,-38.75346034,143.67012480,101.655,0.010,0.008,0.020
3,100_0009_0063.JPG,-38.75367241,143.67033144,102.060,0.009,0.006,0.017
3,100_0009_0064.JPG,-38.75388761,143.67053981,102.348,0.010,0.007,0.018
3,100_0009_0065.JPG,-38.75410178,143.67074722,102.800,0.011,0.009,0.024
3,100_0009_0066.JPG,-38.75431329,143.67095346,103.115,0.014,0.010,0.029
3,100_0009_0067.JPG,-38.75452791,143.67116146,103.040,0.016,0.012,0.033
3,100_0009_0068.JPG,-38.75472666,143.67135541,103.055,0.016,0.011,0.033
3,100_0009_0069.JPG,-38.75473136,143.67134005,102.762,0.015,0.011,0.033
3,100_0009_0070.JPG,-38.75479353,143.67098234,101.707,0.013,0.010,0.027
3,100_0009_0071.JPG,-38.75482279,143.67079653,101.971,0.011,0.007,0.023
3,100_0009_0072.JPG,-38.75458640,143.67057047,101.731,0.009,0.007,0.017
3,100_0009_0073.JPG,-38.75437218,143.67036299,102.084,0.010,0.008,0.020
3,100_0009_0074.JPG,-38.75416046,143.67015760,102.342,0.012,0.009,0.025
3,100_0009_0075.JPG,-38.75394564,143.66994900,102.499,0.014,0.011,0.030
3,100_0009_0076.JPG,-38.75375964,143.66976302,102.325,0.016,0.011,0.033
3,100_0009_0077.JPG,-38.75404977,143.66981337,101.606,0.014,0.010,0.029
3,100_0009_0078.JPG,-38.75431929,143.66985824,102.247,0.012,0.009,0.025
3,100_0009_0079.JPG,-38.75457510,143.66990313,102.884,0.010,0.007,0.019
3,100_0009_0080.JPG,-38.75479948,143.67013534,101.755,0.009,0.007,0.017
3,100_0009_0081.JPG,-38.75492518,143.67024362,102.515,0.011,0.008,0.023
3,100_0009_0082.JPG,-38.75492329,143.67021353,102.327,0.012,0.010,0.026
3,100_0009_0083.JPG,-38.75474777,143.67052525,101.985,0.015,0.011,0.032
3,100_0009_0084.JPG,-38.75458736,143.67079423,102.217,0.016,0.012,0.034
3,100_0009_0085.JPG,-38.75442492,143.67106880,102.373,0.016,0.011,0.033
3,100_0009_0086.JPG,-38.75427457,143.67132534,102.100,0.013,0.010,0.028
3,100_0009_0087.JPG,-38.75425251,143.67132791,102.052,0.013,0.010,0.027
3,100_0009_0088.JPG,-38.75397304,143.67129140,102.149,0.010,0.007,0.020
3,100_0009_0089.JPG,-38.75381132,143.67126266,102.222,0.009,0.008,0.017
3,100_0009_0090.JPG,-38.75398001,143.67096293,101.662,0.011,0.008,0.023
3,100_0009_0091.JPG,-38.75414475,143.67068818,101.903,0.014,0.010,0.028
3,100_0009_0092.JPG,-38.75430398,143.67041513,102.169,0.015,0.011,0.033
3,100_0009_0093.JPG,-38.75446512,143.67014110,102.202,0.016,0.011,0.033
3,100_0009_0094.JPG,-38.75459694,143.66990938,102.600,0.014,0.010,0.030
3,100_0009_0095.JPG,-38.75430199,143.66985681,102.305,0.011,0.009,0.023
3,100_0009_0096.JPG,-38.75414109,143.66983443,102.600,0.009,0.006,0.017
3,100_0009_0097.JPG,-38.75396437,143.67013256,102.558,0.009,0.006,0.018
3,100_0009_0098.JPG,-38.75380339,143.67040526,102.655,0.012,0.008,0.024
3,100_0009_0099.JPG,-38.75364348,143.67067661,102.757,0.014,0.010,0.028
3,100_0009_0100.JPG,-38.75348111,143.67095156,102.781,0.015,0.011,0.032
3,100_0009_0101.JPG,-38.75333030,143.67120722,102.891,0.016,0.012,0.034
3,100_0009_0102.JPG,-38.75330792,143.67121080,102.839,0.016,0.011,0.033
3,100_0009_0103.JPG,-38.75302646,143.67118616,102.677,0.014,0.010,0.029
3,100_0009_0104.JPG,-38.75285424,143.67116261,102.627,0.011,0.008,0.024
3,100_0009_0105.JPG,-38.75302551,143.67086234,101.815,0.010,0.007,0.017
3,100_0009_0106.JPG,-38.75319238,143.67058514,102.144,0.010,0.007,0.019
3,100_0009_0107.JPG,-38.75335280,143.67031313,102.245,0.012,0.009,0.025
3,100_0009_0108.JPG,-38.75351400,143.67004111,102.100,0.014,0.010,0.030
3,100_0009_0109.JPG,-38.75367404,143.66977375,102.365,0.016,0.012,0.035
3,100_0009_0110.JPG,-38.75368287,143.66974717,102.424,0.016,0.012,0.034
3,100_0009_0111.JPG,-38.75338746,143.66971679,101.976,0.015,0.011,0.031
3,100_0009_0112.JPG,-38.75320760,143.66970566,102.113,0.012,0.008,0.025
3,100_0009_0113.JPG,-38.75302988,143.67000429,102.003,0.010,0.007,0.018
3,100_0009_0114.JPG,-38.75286880,143.67027742,101.813,0.010,0.008,0.017
3,100_0009_0115.JPG,-38.75270771,143.67055000,101.705,0.011,0.009,0.023
3,100_0009_0116.JPG,-38.75254571,143.67082394,101.735,0.013,0.009,0.027
3,100_0009_0117.JPG,-38.75238888,143.67109039,101.830,0.015,0.011,0.034
3,100_0009_0118.JPG,-38.75236453,143.67112088,101.851,0.016,0.011,0.033
3,100_0009_0119.JPG,-38.75224348,143.67111136,102.067,0.016,0.012,0.033
3,100_0009_0120.JPG,-38.75197031,143.67119728,102.001,0.015,0.011,0.031
3,100_0009_0121.JPG,-38.75179525,143.67124297,102.003,0.012,0.008,0.025
3,100_0009_0122.JPG,-38.75196677,143.67094123,101.089,0.009,0.007,0.018
3,100_0009_0123.JPG,-38.75213160,143.67066695,101.292,0.009,0.007,0.018
3,100_0009_0124.JPG,-38.75229289,143.67039565,101.462,0.011,0.008,0.022
3,100_0009_0125.JPG,-38.75245598,143.67011997,101.724,0.014,0.011,0.029
3,100_0009_0126.JPG,-38.75261850,143.66984562,101.729,0.015,0.011,0.032
3,100_0009_0127.JPG,-38.75272300,143.66966183,101.960,0.016,0.011,0.033
3,100_0009_0128.JPG,-38.75242660,143.66968294,101.444,0.014,0.010,0.030
3,100_0009_0129.JPG,-38.75219572,143.66970561,101.693,0.011,0.008,0.023
3,100_0009_0130.JPG,-38.75201848,143.67000594,101.380,0.009,0.005,0.017
3,100_0009_0131.JPG,-38.75185921,143.67027539,101.523,0.010,0.007,0.017
3,100_0009_0132.JPG,-38.75169648,143.67055095,101.585,0.011,0.008,0.022
3,100_0009_0133.JPG,-38.75153408,143.67082633,101.586,0.013,0.010,0.028
3,100_0009_0134.JPG,-38.75137288,143.67109913,101.759,0.015,0.011,0.031
3,100_0009_0135.JPG,-38.75121221,143.67137164,101.857,0.016,0.012,0.034
3,100_0009_0136.JPG,-38.75116681,143.67143782,101.745,0.016,0.012,0.034
3,100_0009_0137.JPG,-38.75088375,143.67151948,101.599,0.014,0.010,0.028
3,100_0009_0138.JPG,-38.75063030,143.67159470,101.379,0.011,0.008,0.023
3,100_0009_0139.JPG,-38.75057020,143.67160710,101.365,0.010,0.007,0.019
3,100_0009_0140.JPG,-38.75074279,143.67130416,100.500,0.010,0.007,0.019
3,100_0009_0141.JPG,-38.75090684,143.67103147,101.182,0.011,0.008,0.023
3,100_0009_0142.JPG,-38.75106862,143.67075727,101.286,0.013,0.010,0.028
3,100_0009_0143.JPG,-38.75123028,143.67048415,101.426,0.015,0.011,0.031
3,100_0009_0144.JPG,-38.75139157,143.67021023,101.260,0.016,0.011,0.032
3,100_0009_0145.JPG,-38.75155130,143.66993808,101.084,0.015,0.011,0.031
3,100_0009_0146.JPG,-38.75163326,143.66979398,101.040,0.013,0.010,0.028
3,100_0009_0147.JPG,-38.75134069,143.66984979,100.965,0.010,0.007,0.019
3,100_0009_0148.JPG,-38.75108715,143.66989829,101.226,0.009,0.008,0.017
3,100_0009_0149.JPG,-38.75106292,143.66990987,101.293,0.010,0.007,0.018
3,100_0009_0150.JPG,-38.75088759,143.67020800,101.184,0.012,0.008,0.024
3,100_0009_0151.JPG,-38.75072810,143.67047879,101.233,0.014,0.010,0.028
3,100_0009_0152.JPG,-38.75056766,143.67075110,101.222,0.015,0.011,0.031
3,100_0009_0153.JPG,-38.75040539,143.67102640,101.274,0.016,0.012,0.033
3,100_0009_0154.JPG,-38.75028481,143.67122340,101.445,0.014,0.010,0.030
3,100_0009_0155.JPG,-38.75022218,143.67085449,100.809,0.011,0.008,0.023
3,100_0009_0156.JPG,-38.75018007,143.67055233,101.010,0.009,0.006,0.017
3,100_0009_0157.JPG,-38.75035181,143.67025697,100.201,0.010,0.008,0.021
4,100_0010_0001.JPG,-38.74506732,143.67305213,103.049,0.023,0.017,0.051
4,100_0010_0002.JPG,-38.74519331,143.67271160,102.397,0.017,0.012,0.036
4,100_0010_0003.JPG,-38.74523990,143.67259689,102.753,0.014,0.010,0.030
4,100_0010_0004.JPG,-38.74549322,143.67242242,101.928,0.011,0.007,0.020
4,100_0010_0005.JPG,-38.74566966,143.67229881,102.099,0.011,0.008,0.019
4,100_0010_0006.JPG,-38.74583756,143.67218648,102.498,0.039,0.028,0.087
4,100_0010_0007.JPG,-38.74570843,143.67253144,102.725,0.033,0.023,0.072
4,100_0010_0008.JPG,-38.74559439,143.67283745,103.038,0.028,0.020,0.061
4,100_0010_0009.JPG,-38.74547728,143.67315050,103.160,0.023,0.017,0.050
4,100_0010_0010.JPG,-38.74536278,143.67345943,103.373,0.019,0.013,0.040
4,100_0010_0011.JPG,-38.74533950,143.67354076,103.492,0.016,0.011,0.033
4,100_0010_0012.JPG,-38.74562390,143.67363915,102.208,0.011,0.008,0.021
4,100_0010_0013.JPG,-38.74573431,143.67366593,102.600,0.010,0.007,0.018
4,100_0010_0014.JPG,-38.74585931,143.67332802,102.022,0.040,0.028,0.089
4,100_0010_0015.JPG,-38.74597336,143.67301891,102.339,0.014,0.010,0.028
4,100_0010_0016.JPG,-38.74608913,143.67270673,102.788,0.016,0.013,0.036
4,100_0010_0017.JPG,-38.74620313,143.67239914,102.937,0.017,0.013,0.038
4,100_0010_0018.JPG,-38.74631728,143.67208904,103.104,0.017,0.012,0.037
4,100_0010_0019.JPG,-38.74643027,143.67178406,103.385,0.015,0.011,0.032
4,100_0010_0020.JPG,-38.74645207,143.67173508,103.513,0.014,0.010,0.030
4,100_0010_0021.JPG,-38.74670189,143.67155881,101.983,0.011,0.008,0.021
4,100_0010_0022.JPG,-38.74693670,143.67139261,102.025,0.010,0.006,0.017
4,100_0010_0023.JPG,-38.74704911,143.67131835,102.643,0.011,0.007,0.020
4,100_0010_0024.JPG,-38.74692053,143.67166197,102.557,0.014,0.010,0.030
4,100_0010_0025.JPG,-38.74680706,143.67196771,102.743,0.017,0.012,0.035
4,100_0010_0026.JPG,-38.74669268,143.67227734,103.152,0.017,0.012,0.038
4,100_0010_0027.JPG,-38.74657691,143.67258973,103.246,0.017,0.013,0.037
4,100_0010_0028.JPG,-38.74646173,143.67289943,103.286,0.015,0.012,0.032
4,100_0010_0029.JPG,-38.74635177,143.67319654,103.151,0.012,0.008,0.024
4,100_0010_0030.JPG,-38.74634635,143.67322027,103.032,0.011,0.007,0.021
4,100_0010_0031.JPG,-38.74660396,143.67303457,102.076,0.010,0.007,0.018
4,100_0010_0032.JPG,-38.74683669,143.67286539,102.542,0.012,0.008,0.023
4,100_0010_0033.JPG,-38.74691019,143.67281281,102.541,0.012,0.009,0.025
4,100_0010_0034.JPG,-38.74696414,143.67277031,102.344,0.014,0.010,0.029
4,100_0010_0035.JPG,-38.74707889,143.67244099,101.476,0.017,0.012,0.036
4,100_0010_0036.JPG,-38.74719577,143.67213011,101.900,0.017,0.012,0.037
